"","w1","w2","w3","N"
"11063","inner","mechanism","ccomma",1
"11064","mechanism","ccomma","where",1
"11065","where","we","are",1
"11066","we","are","now",1
"11067","are","now","ccomma",1
"11068","now","ccomma","and",1
"11069","the","outer","shell",1
"11070","outer","shell","pperiod",1
"11071","shell","pperiod","the",1
"11072","pperiod","the","inner",1
"11073","the","inner","part",1
"11074","inner","part","and",1
"11075","part","and","the",1
"11076","the","outer","part",1
"11077","outer","part","are",1
"11078","part","are","connected",1
"11079","are","connected","by",1
"11080","connected","by","these",1
"11081","by","these","braces",1
"11082","these","braces","pperiod",1
"11083","braces","pperiod","if",1
"11084","if","we","cut",1
"11085","we","cut","through",1
"11086","cut","through","them",1
"11087","through","them","ccomma",1
"11088","them","ccomma","the",1
"11089","ccomma","the","entire",1
"11090","the","entire","thing",1
"11091","entire","thing","will",1
"11092","thing","will","collapse",1
"11093","will","collapse","pperiod",1
"11094","collapse","pperiod","eend",1
"11095","wow","ccomma","it",1
"11096","it","looks","a",1
"11097","looks","a","lot",1
"11098","a","lot","thicker",1
"11099","lot","thicker","in",1
"11100","thicker","in","person",1
"11101","in","person","than",1
"11102","person","than","it",1
"11103","than","it","does",1
"11104","it","does","in",1
"11105","does","in","the",1
"11106","in","the","plans",1
"11107","the","plans","pperiod",1
"11108","plans","pperiod","we're",1
"11109","going","to","have",1
"11110","to","have","to",1
"11111","have","to","work",1
"11112","to","work","pretty",1
"11113","work","pretty","hard",1
"11114","pretty","hard","to",1
"11115","hard","to","cut",1
"11116","to","cut","through",1
"11117","cut","through","that",1
"11118","through","that","pperiod",1
"11119","i'm","the","plan",1
"11120","the","plan","guy",1
"11121","plan","guy","ccomma",1
"11122","guy","ccomma","you",1
"11123","two","are","the",1
"11124","are","the","cut",1
"11125","the","cut","stuff",1
"11126","cut","stuff","up",1
"11127","stuff","up","with",1
"11128","up","with","waterbending",1
"11129","with","waterbending","guys",1
"11130","waterbending","guys","pperiod",1
"11131","guys","pperiod","together",1
"11132","pperiod","together","ccomma",1
"11133","together","ccomma","we're",1
"11134","ccomma","we're","team",1
"11135","we're","team","avatar",1
"11136","team","avatar","eexclamation",1
"11137","sstart","sstart","c'mon",1
"11138","sstart","c'mon","team",1
"11139","c'mon","team","ccomma",1
"11140","team","ccomma","don't",1
"11141","ccomma","don't","quit",1
"11142","don't","quit","now",1
"11143","quit","now","ccomma",1
"11144","now","ccomma","we're",1
"11145","ccomma","we're","ppause",1
"11146","we're","ppause","eend",1
"11147","sstart","i","mean",1
"11148","mean","ccomma","you're",1
"11149","ccomma","you're","almost",1
"11150","hear","that","we",1
"11151","that","we","took",1
"11152","we","took","it",1
"11153","took","it","down",1
"11154","it","down","pperiod",1
"11155","down","pperiod","we",1
"11156","pperiod","we","better",1
"11157","we","better","get",1
"11158","of","here","fast",1
"11159","here","fast","eexclamation",1
"11160","sstart","were","putting",1
"11161","were","putting","everything",1
"11162","putting","everything","we've",1
"11163","everything","we've","got",1
"11164","we've","got","into",1
"11165","got","into","busting",1
"11166","into","busting","these",1
"11167","busting","these","braces",1
"11168","these","braces","ccomma",1
"11169","braces","ccomma","but",1
"11170","but","it's","taking",1
"11171","it's","taking","too",1
"11172","taking","too","long",1
"11173","too","long","eexclamation",1
"11174","long","eexclamation","eend",1
"11175","sstart","and","boom",1
"11176","and","boom","ccomma",1
"11177","boom","ccomma","it",1
"11178","ccomma","it","all",1
"11179","it","all","comes",1
"11180","all","comes","crashing",1
"11181","comes","crashing","down",1
"11182","crashing","down","eexclamation",1
"11183","whole","world","ccomma",1
"11184","world","ccomma","minus",1
"11185","ccomma","minus","the",1
"11186","minus","the","fire",1
"11187","fire","nation","that",1
"11188","nation","that","is",1
"11189","that","is","pperiod",1
"11190","good","work","team",1
"11191","work","team","avatar",1
"11192","avatar","pperiod","now",1
"11193","pperiod","now","aang",1
"11194","now","aang","just",1
"11195","aang","just","needs",1
"11196","just","needs","to",1
"11197","needs","to","ppause",1
"11198","to","ppause","duck",1
"11199","ppause","duck","eexclamation",1
"11200","duck","eexclamation","eend",1
"11201","sstart","hey","pperiod",1
"11202","hey","pperiod","eend",1
"11203","sstart","it's","rock",1
"11204","it's","rock","and",1
"11205","rock","and","water",1
"11206","and","water","mixed",1
"11207","water","mixed","together",1
"11208","mixed","together","ccomma",1
"11209","together","ccomma","it",1
"11210","ccomma","it","means",1
"11211","it","means","our",1
"11212","means","our","way",1
"11213","our","way","out",1
"11214","way","out","pperiod",1
"11215","katara","ccomma","keep",1
"11216","ccomma","keep","that",1
"11217","keep","that","up",1
"11218","up","pperiod","the",1
"11219","pperiod","the","pressure",1
"11220","the","pressure","will",1
"11221","pressure","will","build",1
"11222","will","build","up",1
"11223","build","up","in",1
"11224","up","in","the",1
"11225","in","the","drill",1
"11226","the","drill","ccomma",1
"11227","drill","ccomma","then",1
"11228","ccomma","then","when",1
"11229","then","when","aang",1
"11230","when","aang","delivers",1
"11231","aang","delivers","the",1
"11232","final","blow","ccomma",1
"11233","blow","ccomma","it",1
"11234","ccomma","it","will",1
"11235","will","be","ready",1
"11236","be","ready","to",1
"11237","ready","to","pop",1
"11238","to","pop","eexclamation",1
"11239","pop","eexclamation","eend",1
"11240","sstart","good","technique",1
"11241","good","technique","little",1
"11242","technique","little","sister",1
"11243","little","sister","eexclamation",1
"11244","sister","eexclamation","keep",1
"11245","eexclamation","keep","it",1
"11246","keep","it","up",1
"11247","it","up","eexclamation",1
"11248","up","eexclamation","don't",1
"11249","eexclamation","don't","forget",1
"11250","don't","forget","to",1
"11251","forget","to","breathe",1
"11252","to","breathe","eexclamation",1
"11253","breathe","eexclamation","eend",1
"11254","sstart","just","bend",1
"11255","just","bend","the",1
"11256","bend","the","slurry",1
"11257","the","slurry","woman",1
"11258","slurry","woman","eexclamation",1
"11259","woman","eexclamation","eexclamation",1
"11260","want","to","say",1
"11261","to","say","ccomma",1
"11262","say","ccomma","good",1
"11263","ccomma","good","effort",1
"11264","good","effort","out",1
"11265","effort","out","there",1
"11266","out","there","today",1
"11267","there","today","team",1
"11268","today","team","avatar",1
"11269","avatar","pperiod","eend",1
"11270","how","about","ppause",1
"11271","about","ppause","the",1
"11272","ppause","the","boomerang",1
"11273","the","boomerang","squad",1
"11274","boomerang","squad","eexclamation",1
"11275","squad","eexclamation","ccomma",1
"11276","eexclamation","ccomma","see",1
"11277","ccomma","see","it's",1
"11278","see","it's","good",1
"11279","it's","good","cause",1
"11280","good","cause","it's",1
"11281","cause","it's","got",1
"11282","it's","got","aang",1
"11283","got","aang","in",1
"11284","aang","in","it",1
"11285","in","it","pperiod",1
"11286","sstart","the","aang",1
"11287","the","aang","gang",1
"11288","aang","gang","qquestion",1
"11289","gang","qquestion","eend",1
"11290","sstart","the","fearsome",1
"11291","the","fearsome","foursome",1
"11292","fearsome","foursome","qquestion",1
"11293","foursome","qquestion","eend",1
"11294","why","qquestion","we're",1
"11295","qquestion","we're","fearsome",1
"11296","we're","fearsome","eexclamation",1
"11297","fearsome","eexclamation","eend",1
"11298","sstart","hey","don't",1
"11299","hey","don't","jinx",1
"11300","don't","jinx","it",1
"11301","jinx","it","eexclamation",1
"11302","it","eexclamation","we",1
"11303","eexclamation","we","could",1
"11304","could","still","be",1
"11305","still","be","attacked",1
"11306","be","attacked","by",1
"11307","attacked","by","some",1
"11308","by","some","giant",1
"11309","some","giant","ccomma",1
"11310","giant","ccomma","exploding",1
"11311","ccomma","exploding","fire",1
"11312","exploding","fire","nation",1
"11313","fire","nation","spoon",1
"11314","nation","spoon","pperiod",1
"11315","spoon","pperiod","or",1
"11316","pperiod","or","find",1
"11317","or","find","out",1
"11318","find","out","the",1
"11319","out","the","city's",1
"11320","the","city's","been",1
"11321","city's","been","submerged",1
"11322","been","submerged","in",1
"11323","submerged","in","an",1
"11324","in","an","ocean",1
"11325","an","ocean","full",1
"11326","ocean","full","of",1
"11327","full","of","killer",1
"11328","of","killer","shrimp",1
"11329","killer","shrimp","pperiod",1
"11330","shrimp","pperiod","eend",1
"11331","sayin'","ccomma","weird",1
"11332","ccomma","weird","stuff",1
"11333","weird","stuff","happens",1
"11334","stuff","happens","to",1
"11335","he's","a","giant",1
"11336","a","giant","bison",1
"11337","giant","bison","pperiod",1
"11338","bison","pperiod","where",1
"11339","pperiod","where","could",1
"11340","where","could","someone",1
"11341","could","someone","possibly",1
"11342","someone","possibly","hide",1
"11343","possibly","hide","him",1
"11344","hide","him","qquestion",1
"11345","him","qquestion","oh",1
"11346","qquestion","oh","pperiod",1
"11347","sstart","what's","the",1
"11348","what's","the","problem",1
"11349","the","problem","qquestion",1
"11350","problem","qquestion","it's",1
"11351","qquestion","it's","amazing",1
"11352","it's","amazing","eexclamation",1
"11353","amazing","eexclamation","eend",1
"11354","sstart","yes","pperiod",1
"11355","yes","pperiod","we",1
"11356","we","have","information",1
"11357","have","information","about",1
"11358","about","the","fire",1
"11359","fire","nation","army",1
"11360","nation","army","that",1
"11361","army","that","we",1
"11362","need","to","deliver",1
"11363","to","deliver","to",1
"11364","deliver","to","the",1
"11365","earth","king","immediately",1
"11366","king","immediately","pperiod",1
"11367","immediately","pperiod","eend",1
"11368","sstart","sstart","augh",1
"11369","sstart","augh","eexclamation",1
"11370","augh","eexclamation","maybe",1
"11371","eexclamation","maybe","you",1
"11372","maybe","you","missed",1
"11373","you","missed","what",1
"11374","missed","what","i",1
"11375","what","i","said",1
"11376","i","said","pperiod",1
"11377","said","pperiod","we",1
"11378","talk","to","the",1
"11379","to","the","king",1
"11380","the","king","about",1
"11381","king","about","the",1
"11382","war","ccomma","it's",1
"11383","it's","important","pperiod",1
"11384","important","pperiod","eend",1
"11385","yeah","ccomma","we",1
"11386","ccomma","we","met",1
"11387","we","met","a",1
"11388","met","a","professor",1
"11389","a","professor","from",1
"11390","professor","from","ba",1
"11391","from","ba","sing",1
"11392","sing","se","university",1
"11393","se","university","pperiod",1
"11394","university","pperiod","he",1
"11395","pperiod","he","took",1
"11396","he","took","us",1
"11397","took","us","to",1
"11398","us","to","an",1
"11399","to","an","ancient",1
"11400","an","ancient","underground",1
"11401","ancient","underground","library",1
"11402","underground","library","where",1
"11403","library","where","we",1
"11404","where","we","discovered",1
"11405","we","discovered","information",1
"11406","discovered","information","about",1
"11407","the","war","that",1
"11408","war","that","is",1
"11409","that","is","absolutely",1
"11410","is","absolutely","crucial",1
"11411","absolutely","crucial","for",1
"11412","crucial","for","the",1
"11413","the","king","to",1
"11414","king","to","hear",1
"11415","to","hear","eexclamation",1
"11416","hear","eexclamation","eend",1
"11417","is","that","woman",1
"11418","that","woman","deaf",1
"11419","woman","deaf","she",1
"11420","deaf","she","only",1
"11421","she","only","seems",1
"11422","only","seems","to",1
"11423","seems","to","hear",1
"11424","to","hear","every",1
"11425","hear","every","other",1
"11426","every","other","word",1
"11427","other","word","i",1
"11428","word","i","say",1
"11429","i","say","pperiod",1
"11430","say","pperiod","eend",1
"11431","sstart","and","who",1
"11432","and","who","are",1
"11433","who","are","the",1
"11434","are","the","mean",1
"11435","the","mean","looking",1
"11436","mean","looking","guys",1
"11437","looking","guys","in",1
"11438","guys","in","robes",1
"11439","in","robes","qquestion",1
"11440","robes","qquestion","eend",1
"11441","sstart","a","month",1
"11442","i","think","we'd",1
"11443","think","we'd","enjoy",1
"11444","we'd","enjoy","it",1
"11445","enjoy","it","more",1
"11446","it","more","if",1
"11447","more","if","we",1
"11448","if","we","weren't",1
"11449","we","weren't","staying",1
"11450","weren't","staying","so",1
"11451","staying","so","long",1
"11452","so","long","pperiod",1
"11453","long","pperiod","can't",1
"11454","pperiod","can't","we",1
"11455","can't","we","see",1
"11456","the","king","any",1
"11457","king","any","sooner",1
"11458","any","sooner","qquestion",1
"11459","sooner","qquestion","eend",1
"11460","sstart","where's","the",1
"11461","where's","the","black",1
"11462","black","market","qquestion",1
"11463","market","qquestion","who",1
"11464","qquestion","who","runs",1
"11465","who","runs","it",1
"11466","runs","it","qquestion",1
"11467","it","qquestion","come",1
"11468","qquestion","come","on",1
"11469","you","know","eexclamation",1
"11470","pperiod","and","which",1
"11471","and","which","of",1
"11472","which","of","your",1
"11473","of","your","professors",1
"11474","your","professors","could",1
"11475","professors","could","we",1
"11476","could","we","ask",1
"11477","we","ask","about",1
"11478","ask","about","the",1
"11479","the","war","with",1
"11480","war","with","the",1
"11481","hey","ccomma","come",1
"11482","sstart","so","pao",1
"11483","so","pao","ccomma",1
"11484","pao","ccomma","what's",1
"11485","ccomma","what's","goin'",1
"11486","what's","goin'","on",1
"11487","goin'","on","with",1
"11488","on","with","this",1
"11489","with","this","city",1
"11490","this","city","qquestion",1
"11491","city","qquestion","why",1
"11492","qquestion","why","is",1
"11493","why","is","everyone",1
"11494","is","everyone","here",1
"11495","everyone","here","so",1
"11496","here","so","scared",1
"11497","so","scared","to",1
"11498","scared","to","talk",1
"11499","to","talk","about",1
"11500","talk","about","the",1
"11501","the","war","qquestion",1
"11502","war","qquestion","eend",1
"11503","sstart","sstart","certainly",1
"11504","sstart","certainly","you",1
"11505","certainly","you","mean",1
"11506","you","mean","his",1
"11507","mean","his","pet",1
"11508","his","pet","skunk",1
"11509","pet","skunk","ddash",1
"11510","skunk","ddash","bear",1
"11511","ddash","bear","pperiod",1
"11512","bear","pperiod","eend",1
"11513","ah","ddash","ha",1
"11514","ddash","ha","ccomma",1
"11515","ha","ccomma","but",1
"11516","but","you","learned",1
"11517","you","learned","it",1
"11518","learned","it","pperiod",1
"11519","it","pperiod","you",1
"11520","you","could","teach",1
"11521","could","teach","us",1
"11522","teach","us","pperiod",1
"11523","sstart","sstart","avatar",1
"11524","sstart","avatar","aang",1
"11525","avatar","aang","ccomma",1
"11526","ccomma","how","you",1
"11527","how","you","do",1
"11528","do","qquestion","go",1
"11529","qquestion","go","on",1
"11530","go","on","pperiod",1
"11531","sstart","but","i",1
"11532","but","i","feel",1
"11533","i","feel","so",1
"11534","feel","so","fancy",1
"11535","so","fancy","pperiod",1
"11536","fancy","pperiod","eend",1
"11537","fire","eexclamation","augh",1
"11538","eexclamation","augh","eexclamation",1
"11539","augh","eexclamation","ooh",1
"11540","eexclamation","ooh","eexclamation",1
"11541","ooh","eexclamation","eend",1
"11542","ccomma","i","came",1
"11543","with","a","backup",1
"11544","a","backup","plan",1
"11545","backup","plan","pperiod",1
"11546","plan","pperiod","he",1
"11547","pperiod","he","flies",1
"11548","he","flies","by",1
"11549","flies","by","the",1
"11550","by","the","guards",1
"11551","the","guards","creating",1
"11552","guards","creating","a",1
"11553","creating","a","distraction",1
"11554","a","distraction","ccomma",1
"11555","distraction","ccomma","then",1
"11556","ccomma","then","we",1
"11557","then","we","blast",1
"11558","we","blast","a",1
"11559","blast","a","hole",1
"11560","in","the","wall",1
"11561","the","wall","ppause",1
"11562","wall","ppause","eend",1
"11563","ok","ccomma","but",1
"11564","ccomma","but","remember",1
"11565","but","remember","that",1
"11566","remember","that","momo",1
"11567","that","momo","ghost",1
"11568","momo","ghost","plan",1
"11569","ghost","plan","pperiod",1
"11570","think","it's","a",1
"11571","it's","a","winner",1
"11572","a","winner","pperiod",1
"11573","winner","pperiod","eend",1
"11574","sstart","sstart","forget",1
"11575","sstart","forget","about",1
"11576","forget","about","them",1
"11577","about","them","ccomma",1
"11578","them","ccomma","just",1
"11579","ccomma","just","keep",1
"11580","just","keep","an",1
"11581","keep","an","eye",1
"11582","an","eye","out",1
"11583","eye","out","for",1
"11584","out","for","the",1
"11585","know","ccomma","royal",1
"11586","ccomma","royal","ccomma",1
"11587","royal","ccomma","flowing",1
"11588","ccomma","flowing","robe",1
"11589","flowing","robe","ccomma",1
"11590","robe","ccomma","fancy",1
"11591","ccomma","fancy","jewelry",1
"11592","fancy","jewelry","pperiod",1
"11593","jewelry","pperiod","eend",1
"11594","sstart","thanks","for",1
"11595","thanks","for","letting",1
"11596","for","letting","us",1
"11597","letting","us","in",1
"11598","us","in","pperiod",1
"11599","sstart","what","guy",1
"11600","what","guy","qquestion",1
"11601","guy","qquestion","eend",1
"11602","sstart","not","until",1
"11603","not","until","we",1
"11604","until","we","see",1
"11605","sstart","you","keep",1
"11606","you","keep","their",1
"11607","keep","their","attention",1
"11608","their","attention","while",1
"11609","attention","while","i",1
"11610","while","i","look",1
"11611","i","look","for",1
"11612","look","for","the",1
"11613","aang","ccomma","the",1
"11614","ccomma","the","earth",1
"11615","earth","king","pperiod",1
"11616","hey","ccomma","let",1
"11617","let","me","go",1
"11618","me","go","pperiod",1
"11619","but","we","found",1
"11620","found","out","about",1
"11621","out","about","a",1
"11622","about","a","solar",1
"11623","solar","eclipse","that",1
"11624","eclipse","that","will",1
"11625","that","will","leave",1
"11626","will","leave","the",1
"11627","leave","the","fire",1
"11628","fire","nation","defenseless",1
"11629","nation","defenseless","pperiod",1
"11630","defenseless","pperiod","you",1
"11631","you","could","lead",1
"11632","could","lead","an",1
"11633","lead","an","invasion",1
"11634","an","invasion","ppause",1
"11635","invasion","ppause","eend",1
"11636","sstart","ahh","ccomma",1
"11637","ahh","ccomma","poetry",1
"11638","ccomma","poetry","pperiod",1
"11639","am","so","sorry",1
"11640","so","sorry","pperiod",1
"11641","sorry","pperiod","something",1
"11642","pperiod","something","struck",1
"11643","something","struck","me",1
"11644","struck","me","in",1
"11645","me","in","the",1
"11646","in","the","rear",1
"11647","the","rear","pperiod",1
"11648","rear","pperiod","i",1
"11649","i","just","ppause",1
"11650","just","ppause","wound",1
"11651","ppause","wound","up",1
"11652","wound","up","ppause",1
"11653","up","ppause","here",1
"11654","ppause","here","qquestion",1
"11655","sstart","they","call",1
"11656","they","call","me",1
"11657","call","me","sokka",1
"11658","me","sokka","ccomma",1
"11659","sokka","ccomma","that",1
"11660","that","is","in",1
"11661","is","in","the",1
"11662","tribe","ccomma","i",1
"11663","ccomma","i","am",1
"11664","am","not","an",1
"11665","not","an","oaf",1
"11666","an","oaf","pperiod",1
"11667","oaf","pperiod","madame",1
"11668","pperiod","madame","macmu",1
"11669","madame","macmu","ddash",1
"11670","macmu","ddash","eend",1
"11671","you're","so","smart",1
"11672","so","smart","ccomma",1
"11673","smart","ccomma","with",1
"11674","ccomma","with","your",1
"11675","with","your","fancy",1
"11676","your","fancy","little",1
"11677","fancy","little","words",1
"11678","little","words","ccomma",1
"11679","words","ccomma","this",1
"11680","this","is","not",1
"11681","is","not","so",1
"11682","not","so","hard",1
"11683","so","hard","pperiod",1
"11684","sstart","i","calls",1
"11685","i","calls","it",1
"11686","calls","it","easy",1
"11687","it","easy","eexclamation",1
"11688","easy","eexclamation","like",1
"11689","eexclamation","like","i",1
"11690","like","i","paddle",1
"11691","i","paddle","my",1
"11692","paddle","my","canoe",1
"11693","my","canoe","ccomma",1
"11694","canoe","ccomma","i'll",1
"11695","ccomma","i'll","paddle",1
"11696","i'll","paddle","yours",1
"11697","paddle","yours","too",1
"11698","yours","too","eexclamation",1
"11699","too","eexclamation","eend",1
"11700","sstart","sstart","squish",1
"11701","sstart","squish","ddash",1
"11702","squish","ddash","squash",1
"11703","ddash","squash","ccomma",1
"11704","squash","ccomma","sling",1
"11705","ccomma","sling","that",1
"11706","sling","that","slang",1
"11707","that","slang","pperiod",1
"11708","slang","pperiod","i'm",1
"11709","pperiod","i'm","always",1
"11710","i'm","always","right",1
"11711","always","right","back",1
"11712","right","back","at",1
"11713","back","at","ya",1
"11714","at","ya","ccomma",1
"11715","ya","ccomma","like",1
"11716","ccomma","like","my",1
"11717","like","my","ppause",1
"11718","my","ppause","boomerang",1
"11719","ppause","boomerang","eexclamation",1
"11720","sstart","that's","right",1
"11721","that's","right","i'm",1
"11722","right","i'm","sokka",1
"11723","i'm","sokka","ccomma",1
"11724","sokka","ccomma","it's",1
"11725","ccomma","it's","pronounced",1
"11726","it's","pronounced","with",1
"11727","pronounced","with","an",1
"11728","with","an","okka",1
"11729","an","okka","ccomma",1
"11730","okka","ccomma","young",1
"11731","ccomma","young","ladies",1
"11732","young","ladies","ccomma",1
"11733","ladies","ccomma","i",1
"11734","ccomma","i","rocked",1
"11735","i","rocked","ya",1
"11736","rocked","ya","eexclamation",1
"11737","sstart","ppause","poetry",1
"11738","ppause","poetry","pperiod",1
"11739","i","thought","designing",1
"11740","thought","designing","the",1
"11741","designing","the","lost",1
"11742","the","lost","appa",1
"11743","lost","appa","poster",1
"11744","appa","poster","was",1
"11745","poster","was","my",1
"11746","was","my","job",1
"11747","my","job","pperiod",1
"11748","job","pperiod","i've",1
"11749","pperiod","i've","been",1
"11750","i've","been","working",1
"11751","been","working","all",1
"11752","working","all","day",1
"11753","all","day","on",1
"11754","day","on","my",1
"11755","on","my","appa",1
"11756","my","appa","pperiod",1
"11757","this","is","his",1
"11758","is","his","head",1
"11759","his","head","pperiod",1
"11760","those","are","his",1
"11761","are","his","horns",1
"11762","his","horns","eexclamation",1
"11763","horns","eexclamation","i",1
"11764","eexclamation","i","haven't",1
"11765","haven't","seen","him",1
"11766","seen","him","awhile",1
"11767","him","awhile","ok",1
"11768","awhile","ok","qquestion",1
"11769","ok","qquestion","eexclamation",1
"11770","ccomma","i","worked",1
"11771","i","worked","really",1
"11772","worked","really","ppause",1
"11773","really","ppause","why",1
"11774","ppause","why","do",1
"11775","why","do","you",1
"11776","do","you","feel",1
"11777","you","feel","the",1
"11778","feel","the","need",1
"11779","the","need","to",1
"11780","sstart","sstart","grrrr",1
"11781","sstart","grrrr","eexclamation",1
"11782","grrrr","eexclamation","eend",1
"11783","happened","to","you",1
"11784","you","qquestion","did",1
"11785","qquestion","did","the",1
"11786","did","the","dai",1
"11787","dai","li","throw",1
"11788","li","throw","you",1
"11789","throw","you","in",1
"11790","you","in","jail",1
"11791","in","jail","qquestion",1
"11792","jail","qquestion","eend",1
"11793","we","can't","wait",1
"11794","can't","wait","around",1
"11795","wait","around","to",1
"11796","around","to","get",1
"11797","to","get","permission",1
"11798","get","permission","for",1
"11799","permission","for","everything",1
"11800","sstart","that","might",1
"11801","that","might","come",1
"11802","might","come","back",1
"11803","come","back","to",1
"11804","back","to","bite",1
"11805","to","bite","us",1
"11806","bite","us","in",1
"11807","us","in","the",1
"11808","in","the","blubber",1
"11809","the","blubber","pperiod",1
"11810","blubber","pperiod","eend",1
"11811","sstart","well","split",1
"11812","well","split","up",1
"11813","split","up","to",1
"11814","up","to","cover",1
"11815","to","cover","more",1
"11816","cover","more","area",1
"11817","more","area","pperiod",1
"11818","area","pperiod","toph",1
"11819","i","guess","you",1
"11820","guess","you","should",1
"11821","you","should","just",1
"11822","should","just","come",1
"11823","just","come","with",1
"11824","ccomma","what","is",1
"11825","but","we","don't",1
"11826","even","know","why",1
"11827","know","why","he's",1
"11828","why","he's","here",1
"11829","he's","here","pperiod",1
"11830","you","tell","qquestion",1
"11831","tell","qquestion","eend",1
"11832","sstart","sstart","far",1
"11833","sstart","far","pperiod",1
"11834","far","pperiod","very",1
"11835","pperiod","very","far",1
"11836","very","far","pperiod",1
"11837","far","pperiod","here",1
"11838","pperiod","here","it",1
"11839","here","it","is",1
"11840","is","pperiod","it's",1
"11841","pperiod","it's","near",1
"11842","it's","near","the",1
"11843","near","the","south",1
"11844","the","south","pole",1
"11845","south","pole","almost",1
"11846","pole","almost","all",1
"11847","almost","all","the",1
"11848","the","way","back",1
"11849","way","back","home",1
"11850","back","home","pperiod",1
"11851","home","pperiod","eend",1
"11852","right","ccomma","let's",1
"11853","let's","get","moving",1
"11854","we","can","take",1
"11855","can","take","the",1
"11856","take","the","train",1
"11857","the","train","out",1
"11858","train","out","to",1
"11859","out","to","the",1
"11860","to","the","wall",1
"11861","the","wall","ccomma",1
"11862","wall","ccomma","but",1
"11863","but","then","we'll",1
"11864","then","we'll","have",1
"11865","have","to","walk",1
"11866","to","walk","pperiod",1
"11867","ccomma","it's","not",1
"11868","it's","not","pperiod",1
"11869","not","pperiod","toph",1
"11870","pperiod","toph","can't",1
"11871","toph","can't","tell",1
"11872","can't","tell","who's",1
"11873","tell","who's","lying",1
"11874","who's","lying","because",1
"11875","lying","because","they",1
"11876","because","they","both",1
"11877","they","both","think",1
"11878","both","think","they're",1
"11879","think","they're","telling",1
"11880","they're","telling","the",1
"11881","telling","the","truth",1
"11882","the","truth","pperiod",1
"11883","truth","pperiod","jet's",1
"11884","pperiod","jet's","been",1
"11885","jet's","been","brainwashed",1
"11886","been","brainwashed","pperiod",1
"11887","brainwashed","pperiod","eend",1
"11888","sstart","maybe","katara",1
"11889","maybe","katara","could",1
"11890","katara","could","kiss",1
"11891","could","kiss","him",1
"11892","kiss","him","pperiod",1
"11893","him","pperiod","that",1
"11894","pperiod","that","should",1
"11895","that","should","bring",1
"11896","should","bring","something",1
"11897","bring","something","back",1
"11898","something","back","pperiod",1
"11899","hey","ccomma","just",1
"11900","ccomma","just","an",1
"11901","just","an","idea",1
"11902","sstart","sstart","oo",1
"11903","sstart","oo","ccomma",1
"11904","oo","ccomma","wait",1
"11905","ccomma","wait","pperiod",1
"11906","wait","pperiod","i",1
"11907","pperiod","i","got",1
"11908","wait","eexclamation","remember",1
"11909","eexclamation","remember","what",1
"11910","remember","what","joo",1
"11911","what","joo","dee",1
"11912","joo","dee","said",1
"11913","dee","said","qquestion",1
"11914","said","qquestion","she",1
"11915","qquestion","she","said",1
"11916","she","said","she",1
"11917","said","she","went",1
"11918","she","went","on",1
"11919","went","on","vacation",1
"11920","on","vacation","to",1
"11921","vacation","to","lake",1
"11922","to","lake","laogai",1
"11923","lake","laogai","pperiod",1
"11924","laogai","pperiod","eend",1
"11925","so","where's","this",1
"11926","where's","this","secret",1
"11927","this","secret","headquarters",1
"11928","secret","headquarters","qquestion",1
"11929","headquarters","qquestion","eend",1
"11930","now","that's","something",1
"11931","that's","something","different",1
"11932","something","different","pperiod",1
"11933","if","we","keep",1
"11934","we","keep","moving",1
"11935","keep","moving","ccomma",1
"11936","moving","ccomma","maybe",1
"11937","can","catch","up",1
"11938","we","can","out",1
"11939","can","out","run",1
"11940","out","run","them",1
"11941","run","them","qquestion",1
"11942","yeah","eexclamation","appa",1
"11943","eexclamation","appa","eexclamation",1
"11944","ccomma","we","escaped",1
"11945","we","escaped","from",1
"11946","escaped","from","the",1
"11947","from","the","dai",1
"11948","dai","li","ccomma",1
"11949","li","ccomma","we",1
"11950","we","got","appa",1
"11951","got","appa","back",1
"11952","appa","back","ccomma",1
"11953","ccomma","i'm","telling",1
"11954","ccomma","we","should",1
"11955","should","go","to",1
"11956","earth","king","now",1
"11957","king","now","and",1
"11958","now","and","tell",1
"11959","and","tell","him",1
"11960","tell","him","our",1
"11961","him","our","plan",1
"11962","our","plan","pperiod",1
"11963","plan","pperiod","we're",1
"11964","pperiod","we're","on",1
"11965","we're","on","a",1
"11966","on","a","roll",1
"11967","a","roll","pperiod",1
"11968","roll","pperiod","eend",1
"11969","we","can","build",1
"11970","can","build","on",1
"11971","build","on","it",1
"11972","it","pperiod","if",1
"11973","want","to","invade",1
"11974","nation","when","the",1
"11975","when","the","eclipse",1
"11976","the","eclipse","happens",1
"11977","eclipse","happens","ccomma",1
"11978","happens","ccomma","we",1
"11979","we","need","the",1
"11980","need","the","earth",1
"11981","earth","king's","support",1
"11982","king's","support","pperiod",1
"11983","support","pperiod","eend",1
"11984","know","ccomma","but",1
"11985","ccomma","but","i've",1
"11986","but","i've","got",1
"11987","i've","got","a",1
"11988","got","a","good",1
"11989","a","good","feeling",1
"11990","good","feeling","about",1
"11991","feeling","about","this",1
"11992","this","pperiod","this",1
"11993","pperiod","this","time",1
"11994","this","time","will",1
"11995","time","will","be",1
"11996","will","be","different",1
"11997","be","different","pperiod",1
"11998","see","ccomma","aang's",1
"11999","ccomma","aang's","with",1
"12000","aang's","with","me",1
"12001","me","pperiod","it's",1
"12002","it's","the","whole",1
