"","w1","w2","w3","N"
"7783","ccomma","a","poster",1
"7784","a","poster","of",1
"7785","poster","of","me",1
"7786","of","me","eexclamation",1
"7787","learn","firebending","at",1
"7788","firebending","at","some",1
"7789","at","some","point",1
"7790","some","point","ccomma",1
"7791","point","ccomma","and",1
"7792","ccomma","and","this",1
"7793","and","this","could",1
"7794","chance","to","watch",1
"7795","to","watch","a",1
"7796","watch","a","master",1
"7797","a","master","up",1
"7798","master","up","close",1
"7799","up","close","pperiod",1
"7800","close","pperiod","eend",1
"7801","you","guys","stay",1
"7802","guys","stay","out",1
"7803","out","of","sight",1
"7804","of","sight","here",1
"7805","sight","here","while",1
"7806","here","while","we",1
"7807","while","we","go",1
"7808","we","go","to",1
"7809","to","the","festival",1
"7810","the","festival","pperiod",1
"7811","festival","pperiod","eend",1
"7812","sstart","sstart","ready",1
"7813","sstart","ready","disguises",1
"7814","ready","disguises","eexclamation",1
"7815","disguises","eexclamation","eend",1
"7816","hey","ccomma","there's",1
"7817","ccomma","there's","some",1
"7818","there's","some","food",1
"7819","some","food","pperiod",1
"7820","food","pperiod","eend",1
"7821","at","this","pperiod",1
"7822","but","there's","a",1
"7823","a","big","crowd",1
"7824","big","crowd","so",1
"7825","crowd","so","it",1
"7826","so","it","must",1
"7827","must","be","good",1
"7828","i","gotta","learn",1
"7829","gotta","learn","that",1
"7830","learn","that","trick",1
"7831","that","trick","eexclamation",1
"7832","oh","eexclamation","oh",1
"7833","eexclamation","oh","eexclamation",1
"7834","oh","eexclamation","me",1
"7835","me","eexclamation","me",1
"7836","want","to","get",1
"7837","get","a","closer",1
"7838","a","closer","look",1
"7839","closer","look","pperiod",1
"7840","sstart","sstart","awww",1
"7841","sstart","awww","eexclamation",1
"7842","awww","eexclamation","that",1
"7843","eexclamation","that","could'a",1
"7844","that","could'a","been",1
"7845","could'a","been","me",1
"7846","been","me","pperiod",1
"7847","sstart","we","gotta",1
"7848","we","gotta","help",1
"7849","gotta","help","her",1
"7850","help","her","eexclamation",1
"7851","sstart","i'm","calling",1
"7852","i'm","calling","appa",1
"7853","calling","appa","eexclamation",1
"7854","appa","eexclamation","down",1
"7855","eexclamation","down","here",1
"7856","sstart","nice","touch",1
"7857","nice","touch","setting",1
"7858","touch","setting","off",1
"7859","setting","off","the",1
"7860","off","the","fireworks",1
"7861","the","fireworks","pperiod",1
"7862","fireworks","pperiod","eend",1
"7863","you","mean","there's",1
"7864","mean","there's","a",1
"7865","there's","a","firebender",1
"7866","a","firebender","out",1
"7867","firebender","out","here",1
"7868","out","here","who's",1
"7869","here","who's","not",1
"7870","who's","not","with",1
"7871","not","with","the",1
"7872","with","the","fire",1
"7873","lord","qquestion","we've",1
"7874","qquestion","we've","gotta",1
"7875","we've","gotta","go",1
"7876","gotta","go","see",1
"7877","go","see","him",1
"7878","see","him","eexclamation",1
"7879","him","eexclamation","he",1
"7880","eexclamation","he","can",1
"7881","he","can","train",1
"7882","can","train","me",1
"7883","train","me","eexclamation",1
"7884","sokka","ccomma","this",1
"7885","ccomma","this","could",1
"7886","chance","to","meet",1
"7887","to","meet","a",1
"7888","meet","a","firebending",1
"7889","a","firebending","master",1
"7890","firebending","master","who",1
"7891","master","who","would",1
"7892","who","would","actually",1
"7893","would","actually","be",1
"7894","actually","be","willing",1
"7895","be","willing","to",1
"7896","willing","to","teach",1
"7897","is","that","where",1
"7898","that","where","jeong",1
"7899","where","jeong","jeong",1
"7900","jeong","jeong","is",1
"7901","jeong","is","qquestion",1
"7902","qquestion","i","need",1
"7903","to","him","right",1
"7904","him","right","away",1
"7905","happened","qquestion","can",1
"7906","qquestion","can","i",1
"7907","can","i","see",1
"7908","i","see","jeong",1
"7909","see","jeong","jeong",1
"7910","jeong","jeong","now",1
"7911","jeong","now","qquestion",1
"7912","why","won't","he",1
"7913","won't","he","see",1
"7914","he","see","me",1
"7915","see","me","qquestion",1
"7916","how","does","he",1
"7917","does","he","know",1
"7918","he","know","that",1
"7919","going","in","anyway",1
"7920","in","anyway","eexclamation",1
"7921","sstart","master","ccomma",1
"7922","master","ccomma","i",1
"7923","need","to","learn",1
"7924","learn","firebending","pperiod",1
"7925","avatar","pperiod","it's",1
"7926","it's","my","destiny",1
"7927","my","destiny","to",1
"7928","destiny","to","ppause",1
"7929","sstart","sstart","ookay",1
"7930","sstart","ookay","ccomma",1
"7931","ookay","ccomma","but",1
"7932","ccomma","but","it's",1
"7933","but","it's","the",1
"7934","the","avatar's","duty",1
"7935","avatar's","duty","to",1
"7936","duty","to","master",1
"7937","master","all","of",1
"7938","all","of","the",1
"7939","of","the","bending",1
"7940","the","bending","disciplines",1
"7941","bending","disciplines","pperiod",1
"7942","disciplines","pperiod","eend",1
"7943","to","learn","pperiod",1
"7944","learn","pperiod","this",1
"7945","pperiod","this","could",1
"7946","really","qquestion","that's",1
"7947","qquestion","that's","great",1
"7948","wait","eexclamation","what",1
"7949","eexclamation","what","do",1
"7950","what","do","i",1
"7951","i","do","now",1
"7952","do","now","qquestion",1
"7953","but","what","am",1
"7954","am","i","concentrating",1
"7955","i","concentrating","on",1
"7956","concentrating","on","qquestion",1
"7957","sstart","so","when",1
"7958","so","when","do",1
"7959","when","do","i",1
"7960","get","to","make",1
"7961","to","make","some",1
"7962","make","some","fire",1
"7963","some","fire","qquestion",1
"7964","fire","qquestion","eend",1
"7965","are","we","coming",1
"7966","we","coming","up",1
"7967","coming","up","here",1
"7968","up","here","so",1
"7969","here","so","i",1
"7970","so","i","don't",1
"7971","i","don't","burn",1
"7972","don't","burn","anything",1
"7973","burn","anything","with",1
"7974","anything","with","my",1
"7975","with","my","fire",1
"7976","my","fire","blasts",1
"7977","fire","blasts","qquestion",1
"7978","blasts","qquestion","eend",1
"7979","sstart","you","brought",1
"7980","brought","me","up",1
"7981","me","up","here",1
"7982","up","here","to",1
"7983","here","to","breathe",1
"7984","to","breathe","qquestion",1
"7985","breathe","qquestion","eend",1
"7986","you're","not","even",1
"7987","not","even","look",1
"7988","even","look","ppause",1
"7989","look","ppause","eend",1
"7990","i've","been","breathing",1
"7991","been","breathing","for",1
"7992","breathing","for","hours",1
"7993","for","hours","pperiod",1
"7994","hours","pperiod","eend",1
"7995","you","to","stop",1
"7996","to","stop","wasting",1
"7997","stop","wasting","my",1
"7998","wasting","my","time",1
"7999","my","time","eexclamation",1
"8000","time","eexclamation","i",1
"8001","eexclamation","i","already",1
"8002","i","already","know",1
"8003","already","know","how",1
"8004","how","to","squat",1
"8005","to","squat","and",1
"8006","squat","and","breathe",1
"8007","and","breathe","and",1
"8008","breathe","and","feel",1
"8009","and","feel","the",1
"8010","feel","the","sun",1
"8011","the","sun","pperiod",1
"8012","sun","pperiod","i",1
"8013","want","to","know",1
"8014","to","know","how",1
"8015","how","to","shoot",1
"8016","to","shoot","fire",1
"8017","shoot","fire","out",1
"8018","fire","out","of",1
"8019","out","of","my",1
"8020","of","my","fingertips",1
"8021","my","fingertips","eexclamation",1
"8022","fingertips","eexclamation","eend",1
"8023","i","thought","about",1
"8024","thought","about","what",1
"8025","about","what","you",1
"8026","you","said","pperiod",1
"8027","said","pperiod","i",1
"8028","pperiod","i","promise",1
"8029","promise","i'll","be",1
"8030","i'll","be","more",1
"8031","be","more","patient",1
"8032","more","patient","pperiod",1
"8033","patient","pperiod","eend",1
"8034","sstart","oh","yeh",1
"8035","oh","yeh","eexclamation",1
"8036","yeh","eexclamation","eend",1
"8037","sstart","i","mean",1
"8038","mean","ccomma","let",1
"8039","ccomma","let","us",1
"8040","let","us","begin",1
"8041","us","begin","pperiod",1
"8042","begin","pperiod","eend",1
"8043","is","the","worst",1
"8044","the","worst","firebending",1
"8045","worst","firebending","instruction",1
"8046","firebending","instruction","ever",1
"8047","instruction","ever","pperiod",1
"8048","ever","pperiod","all",1
"8049","pperiod","all","he",1
"8050","all","he","does",1
"8051","he","does","is",1
"8052","does","is","leave",1
"8053","is","leave","me",1
"8054","leave","me","alone",1
"8055","me","alone","for",1
"8056","alone","for","hours",1
"8057","for","hours","to",1
"8058","hours","to","concentrate",1
"8059","to","concentrate","or",1
"8060","concentrate","or","breathe",1
"8061","or","breathe","pperiod",1
"8062","breathe","pperiod","eend",1
"8063","ready","to","do",1
"8064","to","do","so",1
"8065","do","so","much",1
"8066","so","much","more",1
"8067","much","more","pperiod",1
"8068","more","pperiod","eend",1
"8069","i","did","it",1
"8070","did","it","eexclamation",1
"8071","eexclamation","i","made",1
"8072","i","made","fire",1
"8073","made","fire","eexclamation",1
"8074","fire","eexclamation","eend",1
"8075","sstart","now","that's",1
"8076","now","that's","firebending",1
"8077","that's","firebending","eexclamation",1
"8078","firebending","eexclamation","eend",1
"8079","sstart","sstart","wonder",1
"8080","sstart","wonder","how",1
"8081","wonder","how","that",1
"8082","how","that","juggler",1
"8083","that","juggler","did",1
"8084","juggler","did","it",1
"8085","did","it","qquestion",1
"8086","katara","eexclamation","i'm",1
"8087","eexclamation","i'm","so",1
"8088","i'm","so","sorry",1
"8089","so","sorry","eexclamation",1
"8090","sstart","sstart","iiiit",1
"8091","sstart","iiiit","was",1
"8092","iiiit","was","an",1
"8093","was","an","accident",1
"8094","an","accident","eexclamation",1
"8095","accident","eexclamation","i",1
"8096","i","was","ppause",1
"8097","was","ppause","katara",1
"8098","ppause","katara","ccomma",1
"8099","ccomma","i'm","so",1
"8100","i'm","so","ddash",1
"8101","so","ddash","eend",1
"8102","i","didn't","ppause",1
"8103","didn't","ppause","i'm",1
"8104","ppause","i'm","sorry",1
"8105","jeong","jeong","tried",1
"8106","jeong","tried","to",1
"8107","tried","to","tell",1
"8108","tell","me","that",1
"8109","that","i","wasn't",1
"8110","i","wasn't","ready",1
"8111","wasn't","ready","pperiod",1
"8112","pperiod","i","wouldn't",1
"8113","i","wouldn't","listen",1
"8114","wouldn't","listen","pperiod",1
"8115","listen","pperiod","i'm",1
"8116","pperiod","i'm","never",1
"8117","going","to","firebend",1
"8118","no","ccomma","never",1
"8119","ccomma","never","again",1
"8120","never","again","pperiod",1
"8121","what","qquestion","how",1
"8122","qquestion","how","qquestion",1
"8123","sstart","where","qquestion",1
"8124","where","qquestion","eend",1
"8125","have","to","help",1
"8126","to","help","him",1
"8127","help","him","eexclamation",1
"8128","jeong","jeong","eexclamation",1
"8129","jeong","eexclamation","eend",1
"8130","you","were","jeong",1
"8131","were","jeong","jeong's",1
"8132","jeong","jeong's","student",1
"8133","jeong's","student","qquestion",1
"8134","student","qquestion","eend",1
"8135","whoa","eexclamation","wild",1
"8136","eexclamation","wild","shot",1
"8137","wild","shot","eexclamation",1
"8138","shot","eexclamation","eend",1
"8139","sstart","no","self",1
"8140","no","self","control",1
"8141","self","control","ppause",1
"8142","control","ppause","eend",1
"8143","oh","ccomma","were",1
"8144","ccomma","were","we",1
"8145","were","we","fighting",1
"8146","we","fighting","qquestion",1
"8147","fighting","qquestion","i",1
"8148","qquestion","i","thought",1
"8149","were","just","getting",1
"8150","just","getting","warmed",1
"8151","getting","warmed","up",1
"8152","warmed","up","pperiod",1
"8153","is","that","all",1
"8154","that","all","you",1
"8155","all","you","got",1
"8156","you","got","qquestion",1
"8157","got","qquestion","man",1
"8158","qquestion","man","ccomma",1
"8159","man","ccomma","they'll",1
"8160","ccomma","they'll","make",1
"8161","they'll","make","anyone",1
"8162","make","anyone","an",1
"8163","anyone","an","admiral",1
"8164","an","admiral","these",1
"8165","admiral","these","days",1
"8166","these","days","eexclamation",1
"8167","sstart","sstart","ahoy",1
"8168","sstart","ahoy","eexclamation",1
"8169","ahoy","eexclamation","i'm",1
"8170","eexclamation","i'm","admiral",1
"8171","i'm","admiral","zhao",1
"8172","admiral","zhao","eexclamation",1
"8173","zhao","eexclamation","eend",1
"8174","know","why","ccomma",1
"8175","why","ccomma","but",1
"8176","i","thought","you'd",1
"8177","thought","you'd","be",1
"8178","you'd","be","better",1
"8179","be","better","than",1
"8180","better","than","zuko",1
"8181","than","zuko","pperiod",1
"8182","sstart","sstart","sloppy",1
"8183","sstart","sloppy","pperiod",1
"8184","sloppy","pperiod","very",1
"8185","pperiod","very","sloppy",1
"8186","very","sloppy","pperiod",1
"8187","sloppy","pperiod","eend",1
"8188","sstart","you've","lost",1
"8189","you've","lost","this",1
"8190","lost","this","battle",1
"8191","this","battle","pperiod",1
"8192","battle","pperiod","eend",1
"8193","no","ccomma","but",1
"8194","but","you","have",1
"8195","you","have","pperiod",1
"8196","jeong","jeong","said",1
"8197","jeong","said","you",1
"8198","said","you","had",1
"8199","you","had","no",1
"8200","had","no","restraint",1
"8201","no","restraint","pperiod",1
"8202","restraint","pperiod","eend",1
"8203","sstart","sstart","have",1
"8204","sstart","have","a",1
"8205","have","a","nice",1
"8206","a","nice","walk",1
"8207","nice","walk","home",1
"8208","walk","home","eexclamation",1
"8209","home","eexclamation","eend",1
"8210","wow","eexclamation","that's",1
"8211","eexclamation","that's","good",1
"8212","that's","good","water",1
"8213","good","water","pperiod",1
"8214","water","pperiod","eend",1
"8215","sstart","two","qquestion",1
"8216","two","qquestion","eend",1
"8217","sstart","sstart","aren't",1
"8218","sstart","aren't","airbender",1
"8219","aren't","airbender","stories",1
"8220","airbender","stories","the",1
"8221","stories","the","best",1
"8222","the","best","qquestion",1
"8223","best","qquestion","eend",1
"8224","sstart","i","laugh",1
"8225","i","laugh","at",1
"8226","laugh","at","gravity",1
"8227","at","gravity","all",1
"8228","gravity","all","the",1
"8229","time","pperiod","haha",1
"8230","pperiod","haha","eexclamation",1
"8231","haha","eexclamation","gravity",1
"8232","eexclamation","gravity","pperiod",1
"8233","gravity","pperiod","eend",1
"8234","sstart","hey","thanks",1
"8235","hey","thanks","for",1
"8236","for","the","story",1
"8237","the","story","eexclamation",1
"8238","story","eexclamation","eend",1
"8239","sstart","it","means",1
"8240","it","means","a",1
"8241","means","a","lot",1
"8242","a","lot","to",1
"8243","lot","to","hear",1
"8244","to","hear","airbender",1
"8245","hear","airbender","stories",1
"8246","airbender","stories","pperiod",1
"8247","stories","pperiod","it",1
"8248","pperiod","it","must",1
"8249","it","must","have",1
"8250","must","have","been",1
"8251","have","been","hundred",1
"8252","been","hundred","years",1
"8253","years","ago","your",1
"8254","ago","your","great",1
"8255","your","great","grandpa",1
"8256","great","grandpa","met",1
"8257","grandpa","met","them",1
"8258","met","them","pperiod",1
"8259","at","the","northern",1
"8260","the","northern","air",1
"8261","northern","air","temple",1
"8262","air","temple","eexclamation",1
"8263","temple","eexclamation","this",1
"8264","is","where","they",1
"8265","where","they","had",1
"8266","they","had","the",1
"8267","had","the","championships",1
"8268","the","championships","for",1
"8269","championships","for","sky",1
"8270","for","sky","bison",1
"8271","sky","bison","polo",1
"8272","bison","polo","pperiod",1
"8273","polo","pperiod","eend",1
"8274","guys","ccomma","look",1
"8275","at","this","eexclamation",1
"8276","no","ccomma","they're",1
"8277","ccomma","they're","not",1
"8278","they're","not","pperiod",1
"8279","sstart","sstart","gliding",1
"8280","sstart","gliding","maybe",1
"8281","gliding","maybe","ccomma",1
"8282","maybe","ccomma","but",1
"8283","ccomma","but","not",1
"8284","but","not","flying",1
"8285","not","flying","pperiod",1
"8286","flying","pperiod","you",1
"8287","you","can","tell",1
"8288","can","tell","by",1
"8289","tell","by","the",1
"8290","the","way","they",1
"8291","way","they","move",1
"8292","they","move","pperiod",1
"8293","move","pperiod","they're",1
"8294","pperiod","they're","not",1
"8295","they're","not","airbending",1
"8296","not","airbending","pperiod",1
"8297","airbending","pperiod","those",1
"8298","pperiod","those","people",1
"8299","those","people","have",1
"8300","have","no","spirit",1
"8301","no","spirit","pperiod",1
"8302","know","pperiod","but",1
"8303","can","do","more",1
"8304","do","more","than",1
"8305","more","than","fancy",1
"8306","than","fancy","gliding",1
"8307","fancy","gliding","eexclamation",1
"8308","gliding","eexclamation","eend",1
"8309","sstart","it's","great",1
"8310","this","place","is",1
"8311","place","is","unbelievable",1
"8312","is","unbelievable","pperiod",1
"8313","no","ccomma","just",1
"8314","ccomma","just","unbelievable",1
"8315","just","unbelievable","pperiod",1
"8316","this","is","supposed",1
"8317","is","supposed","to",1
"8318","be","the","history",1
"8319","the","history","of",1
"8320","history","of","my",1
"8321","of","my","people",1
"8322","sstart","it's","nice",1
"8323","it's","nice","to",1
"8324","nice","to","see",1
"8325","to","see","even",1
"8326","see","even","one",1
"8327","even","one","part",1
"8328","one","part","of",1
"8329","part","of","the",1
"8330","of","the","temple",1
"8331","the","temple","that",1
"8332","temple","that","isn't",1
"8333","that","isn't","ruined",1
"8334","isn't","ruined","pperiod",1
"8335","ruined","pperiod","eend",1
"8336","you","did","qquestion",1
"8337","did","qquestion","you",1
"8338","you","just","destroyed",1
"8339","just","destroyed","something",1
"8340","destroyed","something","sacred",1
"8341","something","sacred","eexclamation",1
"8342","sacred","eexclamation","for",1
"8343","eexclamation","for","a",1
"8344","for","a","stupid",1
"8345","a","stupid","bathhouse",1
"8346","stupid","bathhouse","eexclamation",1
"8347","bathhouse","eexclamation","eend",1
"8348","this","whole","place",1
"8349","whole","place","stinks",1
"8350","place","stinks","eexclamation",1
"8351","stinks","eexclamation","eend",1
"8352","is","a","sacred",1
"8353","a","sacred","temple",1
"8354","sacred","temple","eexclamation",1
"8355","temple","eexclamation","you",1
"8356","eexclamation","you","can't",1
"8357","you","can't","treat",1
"8358","can't","treat","it",1
"8359","treat","it","this",1
"8360","it","this","way",1
"8361","this","way","pperiod",1
"8362","way","pperiod","i've",1
"8363","seen","it","when",1
"8364","it","when","the",1
"8365","when","the","monks",1
"8366","the","monks","were",1
"8367","monks","were","here",1
"8368","were","here","pperiod",1
"8369","what","it's","supposed",1
"8370","to","be","like",1
"8371","be","like","pperiod",1
"8372","doing","qquestion","who",1
"8373","qquestion","who","said",1
"8374","who","said","you",1
"8375","you","could","be",1
"8376","could","be","here",1
"8377","be","here","qquestion",1
"8378","sstart","sstart","our",1
"8379","sstart","our","gliders",1
"8380","our","gliders","pperiod",1
"8381","gliders","pperiod","eend",1
"8382","sstart","sstart","nature",1
"8383","sstart","nature","knows",1
"8384","nature","knows","where",1
"8385","knows","where","to",1
"8386","where","to","stop",1
"8387","to","stop","pperiod",1
"8388","stop","pperiod","eend",1
"8389","just","can't","get",1
"8390","can't","get","over",1
"8391","get","over","it",1
"8392","over","it","pperiod",1
"8393","pperiod","there's","not",1
"8394","there's","not","a",1
"8395","not","a","single",1
"8396","a","single","thing",1
"8397","single","thing","that's",1
"8398","thing","that's","the",1
"8399","that's","the","same",1
"8400","the","same","pperiod",1
"8401","same","pperiod","eend",1
"8402","sorry","ccomma","this",1
"8403","the","last","part",1
"8404","last","part","of",1
"8405","part","of","temple",1
"8406","of","temple","that",1
"8407","temple","that","the",1
"8408","that","the","same",1
"8409","the","same","as",1
"8410","same","as","it",1
"8411","as","it","was",1
"8412","it","was","pperiod",1
"8413","was","pperiod","i",1
"8414","i","want","it",1
"8415","want","it","to",1
"8416","it","to","stay",1
"8417","to","stay","that",1
"8418","stay","that","way",1
"8419","that","way","pperiod",1
"8420","sstart","spirit","pperiod",1
"8421","that's","the","something",1
"8422","the","something","you're",1
"8423","something","you're","talking",1
"8424","talking","about","pperiod",1
"8425","sstart","just","make",1
"8426","just","make","sure",1
"8427","make","sure","to",1
"8428","sure","to","keep",1
"8429","to","keep","your",1
"8430","keep","your","mouth",1
"8431","your","mouth","closed",1
"8432","mouth","closed","so",1
"8433","closed","so","you",1
"8434","so","you","don't",1
"8435","you","don't","swallow",1
"8436","don't","swallow","a",1
"8437","swallow","a","bug",1
"8438","a","bug","eexclamation",1
"8439","bug","eexclamation","eend",1
"8440","sstart","sstart","even",1
"8441","sstart","even","though",1
"8442","even","though","teo's",1
"8443","though","teo's","not",1
"8444","teo's","not","an",1
"8445","not","an","airbender",1
"8446","airbender","ccomma","he",1
"8447","ccomma","he","really",1
"8448","does","have","the",1
"8449","have","the","spirit",1
"8450","spirit","of","one",1
"8451","of","one","pperiod",1
"8452","i've","been","thinking",1
"8453","been","thinking","pperiod",1
"8454","thinking","pperiod","if",1
"8455","you","wanna","see",1
"8456","wanna","see","what's",1
"8457","see","what's","in",1
"8458","what's","in","that",1
"8459","in","that","room",1
"8460","that","room","ccomma",1
"8461","room","ccomma","i'd",1
"8462","ccomma","i'd","be",1
"8463","i'd","be","happy",1
"8464","be","happy","to",1
"8465","happy","to","open",1
"8466","to","open","the",1
"8467","open","the","door",1
"8468","the","door","for",1
"8469","door","for","you",1
"8470","is","a","nightmare",1
"8471","sstart","you're","making",1
"8472","you're","making","weapons",1
"8473","making","weapons","for",1
"8474","weapons","for","the",1
"8475","for","the","fire",1
"8476","sstart","sstart","when",1
"8477","sstart","when","are",1
"8478","when","are","they",1
"8479","are","they","coming",1
"8480","they","coming","qquestion",1
"8481","you","can't","give",1
"8482","can't","give","them",1
"8483","give","them","more",1
"8484","them","more","weapons",1
"8485","more","weapons","pperiod",1
"8486","weapons","pperiod","eend",1
"8487","sstart","the","deal's",1
"8488","the","deal's","off",1
"8489","deal's","off","eexclamation",1
"8490","sstart","get","out",1
"8491","here","eexclamation","you're",1
"8492","eexclamation","you're","leaving",1
"8493","you're","leaving","empty",1
"8494","leaving","empty","handed",1
"8495","empty","handed","eexclamation",1
"8496","i'll","tell","ya",1
"8497","tell","ya","how",1
"8498","ya","how","pperiod",1
"8499","how","pperiod","we",1
"8500","we","have","something",1
"8501","have","something","they",1
"8502","something","they","don't",1
"8503","they","don't","pperiod",1
"8504","don't","pperiod","air",1
"8505","pperiod","air","power",1
"8506","air","power","eexclamation",1
"8507","power","eexclamation","we",1
"8508","eexclamation","we","control",1
"8509","we","control","the",1
"8510","control","the","sky",1
"8511","sky","pperiod","that'",1
"8512","pperiod","that'","something",1
"8513","that'","something","the",1
"8514","something","the","fire",1
"8515","fire","nation","can't",1
"8516","nation","can't","do",1
"8517","can't","do","pperiod",1
"8518","do","pperiod","we",1
"8519","we","can","win",1
"8520","can","win","eexclamation",1
"8521","win","eexclamation","eend",1
"8522","sstart","good","ccomma",1
"8523","good","ccomma","we'll",1
"8524","ccomma","we'll","need",1
"8525","we'll","need","it",1
"8526","need","it","pperiod",1
"8527","have","to","start",1
"8528","to","start","without",1
"8529","start","without","him",1
"8530","sstart","we've","got'em",1
"8531","we've","got'em","on",1
"8532","got'em","on","the",1
"8533","on","the","run",1
"8534","the","run","eexclamation",1
"8535","run","eexclamation","we",1
"8536","eexclamation","we","need",1
"8537","we","need","more",1
"8538","need","more","slime",1
"8539","more","slime","eexclamation",1
"8540","slime","eexclamation","with",1
"8541","eexclamation","with","blasts",1
"8542","with","blasts","of",1
"8543","blasts","of","air",1
"8544","of","air","ccomma",1
"8545","air","ccomma","but",1
"8546","ccomma","but","their",1
"8547","but","their","central",1
"8548","their","central","cabins",1
"8549","central","cabins","of",1
"8550","cabins","of","the",1
"8551","of","the","tanks",1
"8552","the","tanks","just",1
"8553","tanks","just","flip",1
"8554","just","flip","over",1
"8555","flip","over","and",1
"8556","over","and","they",1
"8557","and","they","begin",1
"8558","they","begin","advancing",1
"8559","begin","advancing","again",1
"8560","advancing","again","pperiod",1
"8561","again","pperiod","the",1
"8562","pperiod","the","shoot",1
"8563","the","shoot","more",1
"8564","shoot","more","fire",1
"8565","more","fire","blasts",1
"8566","fire","blasts","at",1
"8567","blasts","at","aang",1
"8568","at","aang","ccomma",1
"8569","aang","ccomma","who",1
"8570","ccomma","who","avoids",1
"8571","who","avoids","them",1
"8572","avoids","them","pperiod",1
"8573","them","pperiod","cut",1
"8574","pperiod","cut","to",1
"8575","cut","to","katara",1
"8576","to","katara","on",1
"8577","katara","on","appa",1
"8578","on","appa","flying",1
"8579","appa","flying","next",1
"8580","flying","next","to",1
"8581","next","to","teo",1
"8582","to","teo","ccomma",1
"8583","teo","ccomma","all",1
"8584","ccomma","all","surveying",1
"8585","all","surveying","the",1
"8586","surveying","the","battlefield",1
"8587","look","eexclamation","they're",1
"8588","eexclamation","they're","retreating",1
"8589","they're","retreating","eexclamation",1
"8590","retreating","eexclamation","eend",1
"8591","qquestion","i'm","really",1
"8592","glad","you","guys",1
"8593","you","guys","all",1
"8594","guys","all","live",1
"8595","all","live","here",1
"8596","live","here","now",1
"8597","here","now","pperiod",1
"8598","like","the","hermit",1
"8599","the","hermit","crab",1
"8600","hermit","crab","ccomma",1
"8601","crab","ccomma","maybe",1
"8602","ccomma","maybe","you",1
"8603","maybe","you","weren't",1
"8604","you","weren't","born",1
"8605","weren't","born","here",1
"8606","born","here","ccomma",1
"8607","here","ccomma","but",1
"8608","but","you","found",1
"8609","you","found","this",1
"8610","found","this","empty",1
"8611","this","empty","shell",1
"8612","empty","shell","and",1
"8613","shell","and","made",1
"8614","and","made","it",1
"8615","made","it","your",1
"8616","it","your","home",1
"8617","your","home","pperiod",1
"8618","home","pperiod","and",1
"8619","now","you","protect",1
"8620","you","protect","each",1
"8621","protect","each","other",1
"8622","each","other","pperiod",1
"8623","other","pperiod","eend",1
"8624","i","have","an",1
"8625","have","an","idea",1
"8626","an","idea","ccomma",1
"8627","idea","ccomma","why",1
"8628","ccomma","why","don't",1
"8629","don't","we","all",1
"8630","we","all","get",1
"8631","all","get","on",1
"8632","get","on","your",1
"8633","on","your","back",1
"8634","your","back","and",1
"8635","back","and","you",1
"8636","and","you","can",1
"8637","you","can","fly",1
"8638","can","fly","us",1
"8639","fly","us","to",1
"8640","pole","qquestion","eend",1
"8641","we'll","find","a",1
"8642","find","a","master",1
"8643","a","master","to",1
"8644","master","to","teach",1
"8645","to","teach","us",1
"8646","teach","us","ccomma",1
"8647","us","ccomma","no",1
"8648","sstart","my","friend",1
"8649","and","i","can't",1
"8650","can't","wait","to",1
"8651","wait","to","start",1
"8652","to","start","training",1
"8653","start","training","with",1
"8654","training","with","you",1
"8655","with","you","ddash",1
"8656","you","ddash","after",1
"8657","ddash","after","we",1
"8658","after","we","relax",1
"8659","we","relax","for",1
"8660","relax","for","a",1
"8661","for","a","couple",1
"8662","a","couple","days",1
"8663","couple","days","pperiod",1
"8664","morning","ccomma","master",1
"8665","master","pakku","eexclamation",1
"8666","pakku","eexclamation","eend",1
"8667","uhh","ppause","this",1
"8668","ppause","this","is",1
"8669","this","is","my",1
"8670","is","my","friend",1
"8671","friend","ccomma","katara",1
"8672","katara","ccomma","the",1
"8673","ccomma","the","one",1
"8674","one","i","told",1
"8675","told","you","about",1
"8676","you","about","qquestion",1
"8677","yeh","eexclamation","they're",1
"8678","eexclamation","they're","not",1
"8679","they're","not","fair",1
"8680","not","fair","pperiod",1
"8681","fair","pperiod","if",1
"8682","if","you","won't",1
"8683","you","won't","teach",1
"8684","won't","teach","katara",1
"8685","teach","katara","ccomma",1
"8686","katara","ccomma","then",1
"8687","ccomma","then","ddash",1
"8688","then","ddash","eend",1
"8689","sstart","then","i",1
"8690","then","i","won't",1
"8691","i","won't","learn",1
"8692","won't","learn","from",1
"8693","learn","from","you",1
"8694","from","you","eexclamation",1
"8695","sstart","that","bad",1
"8696","that","bad","qquestion",1
"8697","bad","qquestion","eend",1
"8698","sstart","master","poophead",1
"8699","master","poophead","won't",1
"8700","poophead","won't","teach",1
"8701","won't","teach","her",1
"8702","teach","her","because",1
"8703","her","because","she's",1
"8704","because","she's","a",1
"8705","she's","a","girl",1
"8706","a","girl","pperiod",1
"8707","sstart","master","pakku",1
"8708","master","pakku","said",1
"8709","pakku","said","this",1
"8710","said","this","move",1
"8711","this","move","is",1
"8712","move","is","all",1
"8713","is","all","about",1
"8714","all","about","sinking",1
"8715","about","sinking","and",1
"8716","sinking","and","floating",1
"8717","and","floating","pperiod",1
"8718","floating","pperiod","eend",1
"8719","sstart","that","was",1
"8720","that","was","amazing",1
"8721","was","amazing","eexclamation",1
"8722","amazing","eexclamation","eend",1
