"","w1","w2","w3","N"
"3094","your","butts","eexclamation",1
"3095","butts","eexclamation","eend",1
"3096","come","on","metal",1
"3097","on","metal","ppause",1
"3098","metal","ppause","budge",1
"3099","ppause","budge","pperiod",1
"3100","budge","pperiod","eend",1
"3101","sstart","sstart","whoo",1
"3102","sstart","whoo","eexclamation",1
"3103","whoo","eexclamation","toph",1
"3104","eexclamation","toph","ccomma",1
"3105","toph","ccomma","you",1
"3106","ccomma","you","rule",1
"3107","you","rule","eexclamation",1
"3108","rule","eexclamation","eend",1
"3109","it's","not","eexclamation",1
"3110","not","eexclamation","it's",1
"3111","eexclamation","it's","the",1
"3112","it's","the","real",1
"3113","the","real","deal",1
"3114","real","deal","eexclamation",1
"3115","deal","eexclamation","eend",1
"3116","i","am","the",1
"3117","am","the","greatest",1
"3118","the","greatest","earthbender",1
"3119","greatest","earthbender","in",1
"3120","earthbender","in","the",1
"3121","the","world","eexclamation",1
"3122","world","eexclamation","don't",1
"3123","eexclamation","don't","you",1
"3124","don't","you","two",1
"3125","you","two","dunderheads",1
"3126","two","dunderheads","ever",1
"3127","dunderheads","ever","forget",1
"3128","ever","forget","it",1
"3129","forget","it","eexclamation",1
"3130","sstart","ahhh","eexclamation",1
"3131","ahhh","eexclamation","eend",1
"3132","sstart","so","how",1
"3133","so","how","did",1
"3134","how","did","it",1
"3135","did","it","go",1
"3136","it","go","with",1
"3137","go","with","the",1
"3138","with","the","guru",1
"3139","the","guru","qquestion",1
"3140","guru","qquestion","did",1
"3141","qquestion","did","you",1
"3142","did","you","master",1
"3143","you","master","the",1
"3144","master","the","avatar",1
"3145","the","avatar","state",1
"3146","avatar","state","qquestion",1
"3147","state","qquestion","eend",1
"3148","sstart","there's","no",1
"3149","there's","no","one",1
"3150","no","one","else",1
"3151","one","else","here",1
"3152","else","here","pperiod",1
"3153","sstart","wait","ccomma",1
"3154","wait","ccomma","someone's",1
"3155","ccomma","someone's","at",1
"3156","someone's","at","the",1
"3157","at","the","door",1
"3158","the","door","pperiod",1
"3159","door","pperiod","actually",1
"3160","actually","ccomma","i",1
"3161","know","who","it",1
"3162","who","it","is",1
"3163","it","is","pperiod",1
"3164","is","pperiod","it's",1
"3165","pperiod","it's","an",1
"3166","it's","an","old",1
"3167","an","old","friend",1
"3168","old","friend","of",1
"3169","friend","of","mine",1
"3170","of","mine","pperiod",1
"3171","mine","pperiod","glad",1
"3172","pperiod","glad","to",1
"3173","glad","to","see",1
"3174","to","see","you're",1
"3175","see","you're","okay",1
"3176","you're","okay","pperiod",1
"3177","okay","pperiod","eend",1
"3178","sstart","i","met",1
"3179","i","met","him",1
"3180","met","him","in",1
"3181","him","in","the",1
"3182","in","the","woods",1
"3183","the","woods","once",1
"3184","woods","once","and",1
"3185","once","and","knocked",1
"3186","and","knocked","him",1
"3187","knocked","him","down",1
"3188","down","pperiod","then",1
"3189","pperiod","then","he",1
"3190","then","he","gave",1
"3191","he","gave","me",1
"3192","gave","me","tea",1
"3193","me","tea","and",1
"3194","tea","and","very",1
"3195","and","very","good",1
"3196","very","good","advice",1
"3197","good","advice","pperiod",1
"3198","advice","pperiod","eend",1
"3199","sstart","well","whaddya",1
"3200","well","whaddya","know",1
"3201","whaddya","know","pperiod",1
"3202","know","pperiod","there",1
"3203","pperiod","there","is",1
"3204","there","is","an",1
"3205","is","an","ancient",1
"3206","an","ancient","city",1
"3207","ancient","city","down",1
"3208","city","down","there",1
"3209","down","there","ccomma",1
"3210","there","ccomma","but",1
"3211","but","it's","deep",1
"3212","it's","deep","pperiod",1
"3213","deep","pperiod","eend",1
"3214","sstart","sstart","see",1
"3215","sstart","see","any",1
"3216","see","any","dai",1
"3217","any","dai","li",1
"3218","dai","li","agents",1
"3219","li","agents","near",1
"3220","agents","near","by",1
"3221","near","by","qquestion",1
"3222","by","qquestion","eend",1
"3223","sstart","that","is",1
"3224","that","is","a",1
"3225","is","a","nice",1
"3226","a","nice","trick",1
"3227","nice","trick","pperiod",1
"3228","trick","pperiod","eend",1
"3229","sstart","sstart","twinkle",1
"3230","sstart","twinkle","ddash",1
"3231","ddash","toes","ccomma",1
"3232","toes","ccomma","that's",1
"3233","ccomma","that's","got",1
"3234","that's","got","to",1
"3235","to","be","you",1
"3236","be","you","pperiod",1
"3237","sstart","uh","ddash",1
"3238","uh","ddash","oh",1
"3239","ddash","oh","eexclamation",1
"3240","oh","eexclamation","somebody",1
"3241","eexclamation","somebody","catch",1
"3242","somebody","catch","him",1
"3243","catch","him","ccomma",1
"3244","him","ccomma","he's",1
"3245","ccomma","he's","gonna",1
"3246","he's","gonna","ppause",1
"3247","gonna","ppause","eend",1
"3248","sstart","sstart","hopefully",1
"3249","sstart","hopefully","ccomma",1
"3250","hopefully","ccomma","you",1
"3251","ccomma","you","won't",1
"3252","you","won't","need",1
"3253","won't","need","to",1
"3254","need","to","pperiod",1
"3255","sstart","they","know",1
"3256","they","know","eexclamation",1
"3257","know","eexclamation","eend",1
"3258","sstart","sstart","load",1
"3259","sstart","load","the",1
"3260","load","the","toph",1
"3261","the","toph","eexclamation",1
"3262","toph","eexclamation","eend",1
"3263","sstart","how","we",1
"3264","how","we","doing",1
"3265","we","doing","qquestion",1
"3266","sstart","you","make",1
"3267","you","make","it",1
"3268","make","it","so",1
"3269","it","so","easy",1
"3270","so","easy","eexclamation",1
"3271","easy","eexclamation","eend",1
"3272","hey","ccomma","aang",1
"3273","ccomma","aang","ccomma",1
"3274","aang","ccomma","we're",1
"3275","ccomma","we're","going",1
"3276","we're","going","into",1
"3277","going","into","town",1
"3278","into","town","to",1
"3279","town","to","find",1
"3280","find","some","dinner",1
"3281","some","dinner","pperiod",1
"3282","dinner","pperiod","eend",1
"3283","sstart","you","didn't",1
"3284","you","didn't","think",1
"3285","didn't","think","you",1
"3286","think","you","could",1
"3287","you","could","get",1
"3288","could","get","out",1
"3289","out","of","training",1
"3290","of","training","just",1
"3291","training","just","by",1
"3292","just","by","coming",1
"3293","by","coming","to",1
"3294","coming","to","the",1
"3295","to","the","fire",1
"3296","fire","nation","ccomma",1
"3297","nation","ccomma","did",1
"3298","did","you","qquestion",1
"3299","hey","ccomma","what's",1
"3300","ccomma","what's","ppause",1
"3301","what's","ppause","oh",1
"3302","ppause","oh","ppause",1
"3303","oh","ppause","it's",1
"3304","it's","your","glider",1
"3305","your","glider","pperiod",1
"3306","glider","pperiod","eend",1
"3307","ccomma","we","wouldn't",1
"3308","we","wouldn't","want",1
"3309","wouldn't","want","a",1
"3310","want","a","bird",1
"3311","a","bird","to",1
"3312","bird","to","hear",1
"3313","to","hear","us",1
"3314","hear","us","chatting",1
"3315","us","chatting","up",1
"3316","chatting","up","there",1
"3317","up","there","and",1
"3318","there","and","turn",1
"3319","and","turn","us",1
"3320","turn","us","in",1
"3321","us","in","pperiod",1
"3322","sstart","plus","ppause",1
"3323","plus","ppause","they",1
"3324","ppause","they","have",1
"3325","they","have","real",1
"3326","have","real","food",1
"3327","real","food","out",1
"3328","food","out","there",1
"3329","out","there","pperiod",1
"3330","there","pperiod","does",1
"3331","pperiod","does","anyone",1
"3332","does","anyone","wanna",1
"3333","anyone","wanna","sit",1
"3334","wanna","sit","in",1
"3335","sit","in","the",1
"3336","in","the","dirt",1
"3337","the","dirt","and",1
"3338","dirt","and","eat",1
"3339","and","eat","cave",1
"3340","eat","cave","ddash",1
"3341","cave","ddash","hoppers",1
"3342","ddash","hoppers","qquestion",1
"3343","hoppers","qquestion","eend",1
"3344","sstart","sstart","hmm",1
"3345","sstart","hmm","ppause",1
"3346","hmm","ppause","i",1
"3347","ppause","i","should",1
"3348","i","should","probably",1
"3349","should","probably","wear",1
"3350","probably","wear","shoes",1
"3351","wear","shoes","ccomma",1
"3352","shoes","ccomma","but",1
"3353","ccomma","but","then",1
"3354","but","then","i",1
"3355","then","i","won't",1
"3356","i","won't","be",1
"3357","won't","be","able",1
"3358","to","see","as",1
"3359","see","as","well",1
"3360","as","well","pperiod",1
"3361","well","pperiod","sorry",1
"3362","pperiod","sorry","shoes",1
"3363","sorry","shoes","eexclamation",1
"3364","shoes","eexclamation","finally",1
"3365","eexclamation","finally","ccomma",1
"3366","finally","ccomma","a",1
"3367","ccomma","a","stylish",1
"3368","a","stylish","shoe",1
"3369","stylish","shoe","for",1
"3370","shoe","for","the",1
"3371","for","the","blind",1
"3372","the","blind","earthbender",1
"3373","blind","earthbender","pperiod",1
"3374","we","got","our",1
"3375","got","our","outfits",1
"3376","our","outfits","pperiod",1
"3377","outfits","pperiod","what",1
"3378","pperiod","what","do",1
"3379","do","you","need",1
"3380","you","need","to",1
"3381","need","to","go",1
"3382","to","go","to",1
"3383","go","to","school",1
"3384","to","school","for",1
"3385","school","for","qquestion",1
"3386","for","qquestion","eend",1
"3387","sstart","sstart","ha",1
"3388","sstart","ha","ccomma",1
"3389","ha","ccomma","ha",1
"3390","ccomma","ha","pperiod",1
"3391","ha","pperiod","eend",1
"3392","sstart","they're","coming",1
"3393","they're","coming","eexclamation",1
"3394","coming","eexclamation","everyone",1
"3395","eexclamation","everyone","stop",1
"3396","everyone","stop","bending",1
"3397","stop","bending","eexclamation",1
"3398","bending","eexclamation","eend",1
"3399","sstart","sstart","who",1
"3400","sstart","who","knew",1
"3401","who","knew","twinkletoes",1
"3402","knew","twinkletoes","could",1
"3403","twinkletoes","could","dance",1
"3404","could","dance","qquestion",1
"3405","dance","qquestion","eend",1
"3406","sstart","sstart","way",1
"3407","sstart","way","to",1
"3408","to","go","ccomma",1
"3409","go","ccomma","dancypants",1
"3410","ccomma","dancypants","pperiod",1
"3411","dancypants","pperiod","i",1
"3412","pperiod","i","think",1
"3413","think","you","really",1
"3414","you","really","did",1
"3415","really","did","help",1
"3416","did","help","those",1
"3417","help","those","kids",1
"3418","those","kids","pperiod",1
"3419","kids","pperiod","you",1
"3420","pperiod","you","taught",1
"3421","you","taught","them",1
"3422","taught","them","to",1
"3423","them","to","be",1
"3424","to","be","free",1
"3425","be","free","pperiod",1
"3426","free","pperiod","eend",1
"3427","too","bad","your",1
"3428","bad","your","skills",1
"3429","your","skills","aren't",1
"3430","skills","aren't","on",1
"3431","aren't","on","the",1
"3432","on","the","hook",1
"3433","the","hook","pperiod",1
"3434","hook","pperiod","eend",1
"3435","i","don't","feel",1
"3436","don't","feel","anything",1
"3437","feel","anything","pperiod",1
"3438","anything","pperiod","where",1
"3439","pperiod","where","is",1
"3440","where","is","this",1
"3441","is","this","village",1
"3442","this","village","qquestion",1
"3443","village","qquestion","eend",1
"3444","hey","ccomma","loudmouth",1
"3445","ccomma","loudmouth","eexclamation",1
"3446","loudmouth","eexclamation","maybe",1
"3447","eexclamation","maybe","we",1
"3448","maybe","we","should",1
"3449","we","should","be",1
"3450","should","be","a",1
"3451","be","a","little",1
"3452","a","little","quieter",1
"3453","little","quieter","when",1
"3454","quieter","when","we",1
"3455","when","we","talk",1
"3456","we","talk","about",1
"3457","talk","about","taking",1
"3458","about","taking","out",1
"3459","taking","out","thefire",1
"3460","out","thefire","lord",1
"3461","thefire","lord","pperiod",1
"3462","sstart","sstart","finagle",1
"3463","sstart","finagle","away",1
"3464","finagle","away","ccomma",1
"3465","away","ccomma","o",1
"3466","ccomma","o","schedule",1
"3467","o","schedule","master",1
"3468","schedule","master","pperiod",1
"3469","master","pperiod","eend",1
"3470","well","ccomma","i'm",1
"3471","ccomma","i'm","not",1
"3472","i'm","not","waking",1
"3473","not","waking","up",1
"3474","waking","up","early",1
"3475","up","early","pperiod",1
"3476","early","pperiod","eend",1
"3477","sstart","sstart","forget",1
"3478","sstart","forget","it",1
"3479","forget","it","pperiod",1
"3480","wow","ccomma","sokka",1
"3481","ccomma","sokka","ccomma",1
"3482","didn't","realize","you",1
"3483","realize","you","cared",1
"3484","you","cared","so",1
"3485","cared","so","much",1
"3486","sstart","he","must",1
"3487","he","must","have",1
"3488","must","have","gotten",1
"3489","have","gotten","sick",1
"3490","gotten","sick","from",1
"3491","sick","from","being",1
"3492","from","being","in",1
"3493","being","in","the",1
"3494","in","the","polluted",1
"3495","the","polluted","water",1
"3496","polluted","water","pperiod",1
"3497","water","pperiod","eend",1
"3498","sstart","is","it",1
"3499","is","it","just",1
"3500","it","just","me",1
"3501","just","me","ccomma",1
"3502","me","ccomma","or",1
"3503","ccomma","or","does",1
"3504","or","does","this",1
"3505","this","place","seem",1
"3506","place","seem","different",1
"3507","seem","different","qquestion",1
"3508","different","qquestion","eend",1
"3509","sstart","we","need",1
"3510","we","need","more",1
"3511","need","more","food",1
"3512","more","food","pperiod",1
"3513","food","pperiod","our",1
"3514","pperiod","our","friend",1
"3515","our","friend","is",1
"3516","friend","is","still",1
"3517","is","still","sick",1
"3518","still","sick","and",1
"3519","sick","and","we",1
"3520","and","we","can't",1
"3521","we","can't","leave",1
"3522","can't","leave","until",1
"3523","leave","until","he's",1
"3524","until","he's","better",1
"3525","he's","better","pperiod",1
"3526","on","qquestion","eend",1
"3527","sstart","maybe","we",1
"3528","maybe","we","can",1
"3529","we","can","clean",1
"3530","can","clean","the",1
"3531","clean","the","river",1
"3532","the","river","pperiod",1
"3533","river","pperiod","eend",1
"3534","sstart","sstart","eh",1
"3535","sstart","eh","ccomma",1
"3536","eh","ccomma","you've",1
"3537","you've","seen","nothing",1
"3538","seen","nothing","once",1
"3539","nothing","once","ccomma",1
"3540","once","ccomma","you've",1
"3541","you've","seen","it",1
"3542","seen","it","1",1
"3543","it","1","ccomma",1
"3544","1","ccomma","000",1
"3545","ccomma","000","times",1
"3546","000","times","pperiod",1
"3547","yeah","ccomma","the",1
"3548","ccomma","the","worst",1
"3549","the","worst","thing",1
"3550","worst","thing","about",1
"3551","thing","about","being",1
"3552","about","being","in",1
"3553","being","in","disguise",1
"3554","in","disguise","is",1
"3555","disguise","is","we",1
"3556","is","we","don't",1
"3557","we","don't","get",1
"3558","don't","get","the",1
"3559","get","the","hero",1
"3560","the","hero","worship",1
"3561","hero","worship","anymore",1
"3562","worship","anymore","pperiod",1
"3563","anymore","pperiod","i",1
"3564","i","miss","the",1
"3565","miss","the","love",1
"3566","the","love","pperiod",1
"3567","love","pperiod","eend",1
"3568","i","can't","read",1
"3569","can't","read","at",1
"3570","read","at","all",1
"3571","at","all","pperiod",1
"3572","i","learned","from",1
"3573","learned","from","badger",1
"3574","from","badger","moles",1
"3575","badger","moles","pperiod",1
"3576","moles","pperiod","they",1
"3577","pperiod","they","don't",1
"3578","they","don't","talk",1
"3579","don't","talk","ccomma",1
"3580","talk","ccomma","but",1
"3581","ccomma","but","they're",1
"3582","but","they're","still",1
"3583","they're","still","good",1
"3584","still","good","teachers",1
"3585","good","teachers","pperiod",1
"3586","teachers","pperiod","eend",1
"3587","sstart","i'm","tapped",1
"3588","i'm","tapped","out",1
"3589","tapped","out","pperiod",1
"3590","out","pperiod","i",1
"3591","pperiod","i","already",1
"3592","i","already","picked",1
"3593","already","picked","my",1
"3594","picked","my","toes",1
"3595","my","toes","ccomma",1
"3596","toes","ccomma","twice",1
"3597","ccomma","twice","pperiod",1
"3598","twice","pperiod","eend",1
"3599","sstart","the","first",1
"3600","the","first","time",1
"3601","first","time","was",1
"3602","time","was","for",1
"3603","was","for","cleaning",1
"3604","for","cleaning","ccomma",1
"3605","cleaning","ccomma","but",1
"3606","but","the","second",1
"3607","the","second","time's",1
"3608","second","time's","just",1
"3609","time's","just","for",1
"3610","just","for","the",1
"3611","for","the","sweet",1
"3612","the","sweet","picking",1
"3613","sweet","picking","sensation",1
"3614","picking","sensation","pperiod",1
"3615","sensation","pperiod","eend",1
"3616","sstart","plus","ccomma",1
"3617","plus","ccomma","it's",1
"3618","ccomma","it's","so",1
"3619","it's","so","hot",1
"3620","so","hot","today",1
"3621","hot","today","pperiod",1
"3622","today","pperiod","eend",1
"3623","know","pperiod","real",1
"3624","pperiod","real","hot",1
"3625","real","hot","qquestion",1
"3626","hot","qquestion","eend",1
"3627","sstart","you","noodle",1
"3628","you","noodle","ddash",1
"3629","noodle","ddash","brains",1
"3630","ddash","brains","don't",1
"3631","brains","don't","know",1
"3632","don't","know","what",1
"3633","what","you're","doing",1
"3634","you're","doing","pperiod",1
"3635","doing","pperiod","i",1
"3636","i","miss","sokka",1
"3637","miss","sokka","pperiod",1
"3638","sstart","sstart","sokka's",1
"3639","sstart","sokka's","coming",1
"3640","sokka's","coming","eexclamation",1
"3641","sstart","you're","back",1
"3642","you're","back","pperiod",1
"3643","know","pperiod","they",1
"3644","pperiod","they","missed",1
"3645","they","missed","you",1
"3646","missed","you","or",1
"3647","you","or","something",1
"3648","or","something","pperiod",1
"3649","something","pperiod","i",1
"3650","i","didn't","care",1
"3651","didn't","care","pperiod",1
"3652","care","pperiod","eend",1
"3653","sweet","pperiod","check",1
"3654","pperiod","check","this",1
"3655","check","this","out",1
"3656","this","out","pperiod",1
"3657","sstart","aang","ccomma",1
"3658","aang","ccomma","i",1
"3659","i","know","swimming",1
"3660","know","swimming","is",1
"3661","swimming","is","fun",1
"3662","is","fun","and",1
"3663","fun","and","all",1
"3664","and","all","ccomma",1
"3665","all","ccomma","but",1
"3666","ccomma","but","do",1
"3667","but","do","you",1
"3668","really","think","you",1
"3669","think","you","should",1
"3670","you","should","be",1
"3671","should","be","exposing",1
"3672","be","exposing","yourself",1
"3673","exposing","yourself","like",1
"3674","yourself","like","that",1
"3675","like","that","cover",1
"3676","that","cover","up",1
"3677","cover","up","eexclamation",1
"3678","i","know","ppause",1
"3679","know","ppause","it's",1
"3680","it's","your","tattoos",1
"3681","your","tattoos","i'm",1
"3682","tattoos","i'm","worried",1
"3683","i'm","worried","about",1
"3684","worried","about","pperiod",1
"3685","about","pperiod","what",1
"3686","pperiod","what","if",1
"3687","what","if","someone",1
"3688","if","someone","sees",1
"3689","someone","sees","you",1
"3690","sees","you","qquestion",1
"3691","sstart","sstart","guys",1
"3692","sstart","guys","ccomma",1
"3693","guys","ccomma","you're",1
"3694","you're","all","gonna",1
"3695","all","gonna","think",1
"3696","gonna","think","i'm",1
"3697","think","i'm","crazy",1
"3698","i'm","crazy","ccomma",1
"3699","crazy","ccomma","but",1
"3700","ccomma","but","it",1
"3701","but","it","feels",1
"3702","feels","like","a",1
"3703","like","a","metal",1
"3704","a","metal","man",1
"3705","metal","man","is",1
"3706","man","is","coming",1
"3707","is","coming","pperiod",1
"3708","coming","pperiod","eend",1
"3709","ccomma","that","was",1
"3710","that","was","random",1
"3711","was","random","pperiod",1
"3712","random","pperiod","eend",1
"3713","yes","ccomma","there",1
"3714","there","is","pperiod",1
"3715","is","pperiod","an",1
"3716","pperiod","an","entire",1
"3717","an","entire","village",1
"3718","entire","village","pperiod",1
"3719","village","pperiod","hundredsof",1
"3720","pperiod","hundredsof","houses",1
"3721","hundredsof","houses","pperiod",1
"3722","houses","pperiod","all",1
"3723","pperiod","all","completely",1
"3724","all","completely","buried",1
"3725","completely","buried","in",1
"3726","buried","in","ash",1
"3727","in","ash","pperiod",1
"3728","ash","pperiod","eend",1
"3729","sstart","it's","like",1
"3730","it's","like","these",1
"3731","like","these","people",1
"3732","these","people","are",1
"3733","people","are","born",1
"3734","are","born","bad",1
"3735","born","bad","pperiod",1
"3736","bad","pperiod","eend",1
"3737","sstart","do","you",1
"3738","really","think","friendships",1
"3739","think","friendships","can",1
"3740","friendships","can","last",1
"3741","can","last","more",1
"3742","last","more","than",1
"3743","more","than","one",1
"3744","than","one","lifetime",1
"3745","one","lifetime","qquestion",1
"3746","lifetime","qquestion","eend",1
"3747","betrayed","me","eexclamation",1
"3748","job","ccomma","twinkle",1
"3749","toes","pperiod","visualize",1
"3750","pperiod","visualize","ddash",1
"3751","visualize","ddash","then",1
"3752","ddash","then","attack",1
"3753","then","attack","eexclamation",1
"3754","attack","eexclamation","eend",1
"3755","sstart","what's","the",1
"3756","what's","the","matter",1
"3757","the","matter","qquestion",1
"3758","matter","qquestion","can't",1
"3759","qquestion","can't","handle",1
"3760","can't","handle","some",1
"3761","handle","some","dirt",1
"3762","some","dirt","ccomma",1
"3763","dirt","ccomma","madame",1
"3764","ccomma","madame","fussy",1
"3765","madame","fussy","britches",1
"3766","fussy","britches","qquestion",1
"3767","britches","qquestion","eend",1
"3768","sstart","sstart","hungry",1
"3769","sstart","hungry","for",1
"3770","hungry","for","a",1
"3771","for","a","mud",1
"3772","a","mud","pie",1
"3773","mud","pie","qquestion",1
"3774","pie","qquestion","eend",1
"3775","sstart","sstart","while",1
"3776","sstart","while","katara",1
"3777","while","katara","cleans",1
"3778","katara","cleans","up",1
"3779","cleans","up","ccomma",1
"3780","up","ccomma","let's",1
"3781","let's","go","have",1
"3782","go","have","some",1
"3783","have","some","fun",1
"3784","some","fun","eexclamation",1
"3785","fun","eexclamation","eend",1
"3786","sstart","i","gotta",1
"3787","i","gotta","say",1
"3788","gotta","say","ccomma",1
"3789","say","ccomma","i",1
"3790","ccomma","i","like",1
"3791","i","like","the",1
"3792","like","the","idea",1
"3793","the","idea","of",1
"3794","idea","of","not",1
"3795","of","not","talking",1
"3796","not","talking","to",1
"3797","talking","to","you",1
"3798","to","you","pperiod",1
"3799","can","get","more",1
"3800","get","more","money",1
"3801","more","money","pperiod",1
"3802","money","pperiod","right",1
"3803","pperiod","right","there",1
"3804","right","there","pperiod",1
"3805","there","pperiod","this",1
"3806","pperiod","this","is",1
"3807","this","is","where",1
"3808","is","where","you",1
"3809","where","you","seeing",1
"3810","you","seeing","people",1
"3811","seeing","people","are",1
"3812","people","are","at",1
"3813","are","at","a",1
"3814","at","a","disadvantage",1
"3815","a","disadvantage","pperiod",1
"3816","disadvantage","pperiod","everyone",1
"3817","pperiod","everyone","guesses",1
"3818","everyone","guesses","wrong",1
"3819","guesses","wrong","because",1
"3820","wrong","because","the",1
"3821","because","the","dealer",1
"3822","the","dealer","moves",1
"3823","dealer","moves","the",1
"3824","moves","the","rock",1
"3825","the","rock","at",1
"3826","rock","at","the",1
"3827","at","the","last",1
"3828","the","last","minute",1
"3829","last","minute","pperiod",1
"3830","minute","pperiod","but",1
"3831","with","my","earthbending",1
"3832","my","earthbending","pperiod",1
"3833","earthbending","pperiod","eend",1
"3834","how","could","i",1
"3835","could","i","possibly",1
"3836","i","possibly","play",1
"3837","possibly","play","qquestion",1
"3838","play","qquestion","i'm",1
"3839","qquestion","i'm","blind",1
"3840","i'm","blind","pperiod",1
"3841","blind","pperiod","eend",1
"3842","sstart","sstart","more",1
"3843","sstart","more","interesting",1
"3844","more","interesting","qquestion",1
"3845","interesting","qquestion","how",1
"3846","qquestion","how","qquestion",1
"3847","how","qquestion","eend",1
"3848","sstart","i'll","do",1
"3849","it","for","forty",1
"3850","for","forty","silver",1
"3851","forty","silver","pieces",1
"3852","silver","pieces","pperiod",1
"3853","pieces","pperiod","eend",1
"3854","sstart","i","won",1
"3855","i","won","eexclamation",1
"3856","won","eexclamation","eend",1
"3857","hey","ccomma","i",1
"3858","ccomma","i","only",1
"3859","i","only","cheated",1
"3860","only","cheated","because",1
"3861","cheated","because","he",1
"3862","because","he","was",1
"3863","he","was","cheating",1
"3864","was","cheating","pperiod",1
"3865","cheating","pperiod","i",1
"3866","pperiod","i","cheated",1
"3867","i","cheated","a",1
"3868","cheated","a","cheater",1
"3869","a","cheater","pperiod",1
"3870","cheater","pperiod","what's",1
"3871","pperiod","what's","wrong",1
"3872","what's","wrong","with",1
"3873","wrong","with","that",1
"3874","with","that","qquestion",1
"3875","sstart","why","qquestion",1
"3876","why","qquestion","because",1
"3877","qquestion","because","its",1
"3878","because","its","fun",1
"3879","its","fun","ccomma",1
"3880","fun","ccomma","and",1
"3881","and","you","hate",1
"3882","you","hate","fun",1
"3883","hate","fun","qquestion",1
"3884","fun","qquestion","eend",1
"3885","sstart","sstart","could",1
"3886","sstart","could","you",1
"3887","could","you","for",1
"3888","you","for","once",1
"3889","for","once","stop",1
"3890","once","stop","being",1
"3891","stop","being","such",1
"3892","being","such","a",1
"3893","such","a","sourpuss",1
"3894","a","sourpuss","and",1
"3895","sourpuss","and","just",1
"3896","and","just","lighten",1
"3897","just","lighten","up",1
"3898","lighten","up","qquestion",1
"3899","yeah","ccomma","maybe",1
"3900","ccomma","maybe","pperiod",1
"3901","maybe","pperiod","maybe",1
"3902","pperiod","maybe","then",1
"3903","maybe","then","ccomma",1
"3904","then","ccomma","you'd",1
"3905","ccomma","you'd","see",1
"3906","you'd","see","how",1
"3907","see","how","great",1
"3908","how","great","we",1
"3909","great","we","have",1
"3910","we","have","it",1
"3911","have","it","pperiod",1
"3912","pperiod","i","mean",1
"3913","mean","ccomma","look",1
"3914","ccomma","look","at",1
"3915","look","at","us",1
"3916","at","us","pperiod",1
"3917","us","pperiod","we're",1
"3918","pperiod","we're","traveling",1
"3919","we're","traveling","around",1
"3920","traveling","around","the",1
"3921","around","the","world",1
"3922","the","world","ccomma",1
"3923","world","ccomma","making",1
"3924","ccomma","making","easy",1
"3925","making","easy","money",1
"3926","easy","money","ccomma",1
"3927","money","ccomma","having",1
"3928","ccomma","having","fun",1
"3929","having","fun","ccomma",1
"3930","fun","ccomma","with",1
"3931","ccomma","with","no",1
"3932","with","no","parents",1
"3933","no","parents","to",1
"3934","parents","to","tell",1
"3935","to","tell","us",1
"3936","tell","us","what",1
"3937","us","what","to",1
"3938","sstart","sstart","whatever",1
"3939","sstart","whatever","pperiod",1
"3940","whatever","pperiod","eend",1
"3941","sstart","i","do",1
"3942","i","do","hate",1
"3943","do","hate","them",1
"3944","hate","them","eexclamation",1
"3945","them","eexclamation","eend",1
"3946","pperiod","i","ran",1
"3947","ran","away","to",1
"3948","away","to","help",1
"3949","to","help","aang",1
"3950","help","aang","eexclamation",1
"3951","aang","eexclamation","eend",1
"3952","sstart","i'll","stop",1
"3953","i'll","stop","when",1
"3954","stop","when","i",1
"3955","when","i","want",1
"3956","want","to","stop",1
"3957","to","stop","ccomma",1
"3958","stop","ccomma","and",1
"3959","ccomma","and","not",1
"3960","and","not","when",1
"3961","not","when","you",1
"3962","when","you","tell",1
"3963","you","tell","me",1
"3964","tell","me","eexclamation",1
"3965","well","ccomma","it",1
"3966","ccomma","it","sounds",1
"3967","sounds","like","a",1
"3968","like","a","sheet",1
"3969","a","sheet","of",1
"3970","of","paper","ccomma",1
"3971","paper","ccomma","but",1
"3972","but","i","guess",1
"3973","i","guess","you're",1
"3974","guess","you're","referring",1
"3975","you're","referring","to",1
"3976","referring","to","what's",1
"3977","to","what's","on",1
"3978","what's","on","the",1
"3979","on","the","sheet",1
"3980","the","sheet","of",1
"3981","of","paper","pperiod",1
"3982","paper","pperiod","eend",1
"3983","sstart","a","wanted",1
"3984","a","wanted","poster",1
"3985","wanted","poster","pperiod",1
"3986","poster","pperiod","that's",1
"3987","pperiod","that's","so",1
"3988","that's","so","great",1
"3989","so","great","pperiod",1
"3990","great","pperiod","the",1
"3991","pperiod","the","runaway",1
"3992","the","runaway","pperiod",1
"3993","runaway","pperiod","i",1
"3994","i","love","my",1
"3995","love","my","new",1
"3996","my","new","nickname",1
"3997","new","nickname","pperiod",1
"3998","nickname","pperiod","is",1
"3999","pperiod","is","there",1
"4000","is","there","a",1
"4001","there","a","picture",1
"4002","a","picture","of",1
"4003","picture","of","me",1
"4004","of","me","qquestion",1
"4005","me","qquestion","does",1
"4006","qquestion","does","it",1
"4007","does","it","look",1
"4008","it","look","good",1
"4009","look","good","qquestion",1
"4010","good","qquestion","eend",1
"4011","sstart","don't","be",1
"4012","don't","be","such",1
"4013","be","such","a",1
"4014","such","a","worrywart",1
"4015","a","worrywart","like",1
"4016","worrywart","like","your",1
"4017","like","your","sister",1
"4018","your","sister","pperiod",1
"4019","sister","pperiod","think",1
"4020","pperiod","think","of",1
"4021","think","of","it",1
"4022","of","it","this",1
