"","w1","w2","w3","N"
"6424","shocked","it's","so",1
"6425","it's","so","ppause",1
"6426","so","ppause","different",1
"6427","ppause","different","pperiod",1
"6428","different","pperiod","eend",1
"6429","i'm","sure","some",1
"6430","sure","some","parts",1
"6431","some","parts","of",1
"6432","parts","of","the",1
"6433","of","the","temple",1
"6434","the","temple","are",1
"6435","temple","are","still",1
"6436","are","still","the",1
"6437","still","the","same",1
"6438","same","pperiod","eend",1
"6439","right","pperiod","they're",1
"6440","pperiod","they're","kind",1
"6441","they're","kind","of",1
"6442","kind","of","keepers",1
"6443","of","keepers","of",1
"6444","keepers","of","the",1
"6445","of","the","temples",1
"6446","the","temples","origins",1
"6447","temples","origins","pperiod",1
"6448","origins","pperiod","eend",1
"6449","hey","eexclamation","it's",1
"6450","eexclamation","it's","just",1
"6451","it's","just","like",1
"6452","just","like","the",1
"6453","like","the","one",1
"6454","the","one","in",1
"6455","one","in","the",1
"6456","in","the","other",1
"6457","the","other","air",1
"6458","other","air","temple",1
"6459","temple","pperiod","eend",1
"6460","sstart","i've","changed",1
"6461","i've","changed","my",1
"6462","changed","my","mind",1
"6463","my","mind","pperiod",1
"6464","mind","pperiod","i",1
"6465","think","i","was",1
"6466","i","was","born",1
"6467","was","born","without",1
"6468","born","without","that",1
"6469","without","that","something",1
"6470","that","something","pperiod",1
"6471","can't","believe","i'm",1
"6472","believe","i'm","flying",1
"6473","i'm","flying","eexclamation",1
"6474","flying","eexclamation","eend",1
"6475","sstart","sstart","teo",1
"6476","sstart","teo","was",1
"6477","teo","was","right",1
"6478","was","right","about",1
"6479","right","about","the",1
"6480","about","the","air",1
"6481","the","air","eexclamation",1
"6482","air","eexclamation","all",1
"6483","eexclamation","all","i",1
"6484","all","i","had",1
"6485","to","do","was",1
"6486","do","was","trust",1
"6487","was","trust","it",1
"6488","trust","it","pperiod",1
"6489","it","pperiod","let",1
"6490","pperiod","let","it",1
"6491","let","it","carry",1
"6492","it","carry","me",1
"6493","carry","me","pperiod",1
"6494","wait","eexclamation","how",1
"6495","eexclamation","how","do",1
"6496","do","i","land",1
"6497","i","land","this",1
"6498","land","this","thing",1
"6499","qquestion","what","if",1
"6500","what","if","i",1
"6501","if","i","land",1
"6502","i","land","ddash",1
"6503","land","ddash","eh",1
"6504","ddash","eh","eexclamation",1
"6505","eh","eexclamation","blech",1
"6506","eexclamation","blech","eexclamation",1
"6507","blech","eexclamation","yech",1
"6508","eexclamation","yech","eexclamation",1
"6509","yech","eexclamation","bug",1
"6510","bug","eexclamation","bug",1
"6511","bug","eexclamation","that",1
"6512","eexclamation","that","was",1
"6513","that","was","a",1
"6514","was","a","bug",1
"6515","a","bug","eexclamation",1
"6516","bug","eexclamation","eend",1
"6517","do","qquestion","how",1
"6518","qquestion","how","can",1
"6519","how","can","we",1
"6520","can","we","possibly",1
"6521","we","possibly","keep",1
"6522","possibly","keep","them",1
"6523","them","all","away",1
"6524","all","away","qquestion",1
"6525","away","qquestion","eend",1
"6526","ugh","ccomma","if",1
"6527","ccomma","if","only",1
"6528","if","only","we",1
"6529","only","we","knew",1
"6530","we","knew","pperiod",1
"6531","sstart","sstart","hmm",1
"6532","sstart","hmm","pperiod",1
"6533","hmm","pperiod","that's",1
"6534","pperiod","that's","actually",1
"6535","that's","actually","pretty",1
"6536","actually","pretty","smart",1
"6537","pretty","smart","pperiod",1
"6538","smart","pperiod","eend",1
"6539","yes","ccomma","but",1
"6540","ccomma","but","where's",1
"6541","but","where's","sokka",1
"6542","where's","sokka","with",1
"6543","sokka","with","the",1
"6544","with","the","war",1
"6545","sstart","sstart","water",1
"6546","sstart","water","qquestion",1
"6547","water","qquestion","can",1
"6548","can","you","get",1
"6549","you","get","me",1
"6550","get","me","close",1
"6551","me","close","to",1
"6552","close","to","one",1
"6553","to","one","qquestion",1
"6554","one","qquestion","eend",1
"6555","sokka","ccomma","where's",1
"6556","ccomma","where's","that",1
"6557","where's","that","war",1
"6558","that","war","balloon",1
"6559","no","eexclamation","sokka",1
"6560","sokka","eexclamation","hold",1
"6561","eexclamation","hold","on",1
"6562","on","eexclamation","eend",1
"6563","look","ccomma","we're",1
"6564","ccomma","we're","all",1
"6565","tired","and","cranky",1
"6566","and","cranky","because",1
"6567","cranky","because","we've",1
"6568","because","we've","been",1
"6569","we've","been","flying",1
"6570","been","flying","for",1
"6571","flying","for","two",1
"6572","for","two","days",1
"6573","two","days","straight",1
"6574","days","straight","pperiod",1
"6575","straight","pperiod","eend",1
"6576","sstart","they're","waterbenders",1
"6577","they're","waterbenders","eexclamation",1
"6578","waterbenders","eexclamation","we",1
"6579","eexclamation","we","found",1
"6580","found","the","water",1
"6581","water","tribe","eexclamation",1
"6582","sstart","the","northern",1
"6583","the","northern","water",1
"6584","northern","water","tribe",1
"6585","water","tribe","ppause",1
"6586","tribe","ppause","eend",1
"6587","how","many","waterbenders",1
"6588","many","waterbenders","live",1
"6589","waterbenders","live","up",1
"6590","live","up","here",1
"6591","sstart","this","place",1
"6592","place","is","beautiful",1
"6593","is","beautiful","pperiod",1
"6594","sstart","sstart","ha",1
"6595","sstart","ha","eexclamation",1
"6596","ha","eexclamation","prince",1
"6597","eexclamation","prince","of",1
"6598","prince","of","what",1
"6599","sstart","my","apologies",1
"6600","my","apologies","ccomma",1
"6601","apologies","ccomma","prince",1
"6602","ccomma","prince","sokka",1
"6603","prince","sokka","pperiod",1
"6604","sstart","very","smooth",1
"6605","very","smooth","pperiod",1
"6606","smooth","pperiod","eend",1
"6607","sstart","i've","waited",1
"6608","i've","waited","for",1
"6609","waited","for","this",1
"6610","for","this","day",1
"6611","this","day","my",1
"6612","day","my","whole",1
"6613","my","whole","life",1
"6614","whole","life","eexclamation",1
"6615","life","eexclamation","i",1
"6616","i","finally","get",1
"6617","finally","get","to",1
"6618","learn","from","a",1
"6619","from","a","real",1
"6620","a","real","waterbending",1
"6621","real","waterbending","master",1
"6622","waterbending","master","eexclamation",1
"6623","master","eexclamation","eend",1
"6624","mean","you","won't",1
"6625","you","won't","teach",1
"6626","teach","me","qquestion",1
"6627","me","qquestion","i",1
"6628","qquestion","i","didn't",1
"6629","i","didn't","travel",1
"6630","didn't","travel","across",1
"6631","travel","across","the",1
"6632","across","the","entire",1
"6633","entire","world","so",1
"6634","world","so","you",1
"6635","so","you","could",1
"6636","you","could","tell",1
"6637","could","tell","me",1
"6638","tell","me","“no”",1
"6639","me","“no”","eexclamation",1
"6640","“no”","eexclamation","eend",1
"6641","sstart","but","there",1
"6642","but","there","must",1
"6643","there","must","be",1
"6644","must","be","other",1
"6645","be","other","female",1
"6646","other","female","waterbenders",1
"6647","female","waterbenders","in",1
"6648","waterbenders","in","your",1
"6649","in","your","tribe",1
"6650","your","tribe","eexclamation",1
"6651","want","to","heal",1
"6652","to","heal","ccomma",1
"6653","heal","ccomma","i",1
"6654","want","to","fight",1
"6655","to","fight","eexclamation",1
"6656","fight","eexclamation","eend",1
"6657","sstart","well","your",1
"6658","well","your","rules",1
"6659","your","rules","stink",1
"6660","rules","stink","eexclamation",1
"6661","stink","eexclamation","eend",1
"6662","wait","eexclamation","aang",1
"6663","eexclamation","aang","didn't",1
"6664","aang","didn't","mean",1
"6665","didn't","mean","that",1
"6666","mean","that","pperiod",1
"6667","you","can't","risk",1
"6668","can't","risk","your",1
"6669","risk","your","training",1
"6670","your","training","for",1
"6671","training","for","me",1
"6672","me","pperiod","you",1
"6673","have","to","learn",1
"6674","learn","from","master",1
"6675","pakku","pperiod","even",1
"6676","even","if","he",1
"6677","if","he","is",1
"6678","he","is","a",1
"6679","a","big","jerk",1
"6680","big","jerk","pperiod",1
"6681","jerk","pperiod","eend",1
"6682","sstart","um","ccomma",1
"6683","um","ccomma","hi",1
"6684","ccomma","hi","pperiod",1
"6685","hi","pperiod","are",1
"6686","are","you","yagoda",1
"6687","you","yagoda","qquestion",1
"6688","yagoda","qquestion","eend",1
"6689","guess","i","am",1
"6690","thanks","for","the",1
"6691","for","the","lesson",1
"6692","the","lesson","pperiod",1
"6693","lesson","pperiod","eend",1
"6694","sstart","huh","qquestion",1
"6695","no","ccomma","i",1
"6696","don't","think","i'm",1
"6697","think","i'm","ready",1
"6698","i'm","ready","for",1
"6699","ready","for","that",1
"6700","for","that","yet",1
"6701","that","yet","pperiod",1
"6702","yet","pperiod","my",1
"6703","pperiod","my","grandmother",1
"6704","my","grandmother","gave",1
"6705","grandmother","gave","my",1
"6706","gave","my","mother",1
"6707","my","mother","this",1
"6708","mother","this","necklace",1
"6709","this","necklace","ccomma",1
"6710","necklace","ccomma","and",1
"6711","ccomma","and","my",1
"6712","and","my","mother",1
"6713","my","mother","passed",1
"6714","mother","passed","it",1
"6715","passed","it","down",1
"6716","it","down","to",1
"6717","down","to","me",1
"6718","wait","ccomma","how",1
"6719","you","know","my",1
"6720","know","my","gran",1
"6721","gran","ddash","gran's",1
"6722","ddash","gran's","name",1
"6723","gran's","name","qquestion",1
"6724","sstart","she","never",1
"6725","she","never","told",1
"6726","never","told","me",1
"6727","told","me","pperiod",1
"6728","sstart","if","gran",1
"6729","if","gran","ddash",1
"6730","gran","was","engaged",1
"6731","was","engaged","ccomma",1
"6732","engaged","ccomma","why",1
"6733","ccomma","why","did",1
"6734","why","did","she",1
"6735","did","she","leave",1
"6736","she","leave","qquestion",1
"6737","sstart","how's","warrior",1
"6738","how's","warrior","training",1
"6739","warrior","training","going",1
"6740","training","going","qquestion",1
"6741","why","didn't","i",1
"6742","didn't","i","think",1
"6743","i","think","of",1
"6744","think","of","that",1
"6745","of","that","qquestion",1
"6746","that","qquestion","at",1
"6747","qquestion","at","night",1
"6748","at","night","ccomma",1
"6749","night","ccomma","you",1
"6750","you","can","teach",1
"6751","can","teach","whatever",1
"6752","teach","whatever","moves",1
"6753","whatever","moves","you",1
"6754","moves","you","learned",1
"6755","you","learned","from",1
"6756","learned","from","master",1
"6757","pakku","pperiod","that",1
"6758","that","way","you",1
"6759","way","you","have",1
"6760","you","have","someone",1
"6761","have","someone","to",1
"6762","someone","to","practice",1
"6763","to","practice","with",1
"6764","practice","with","and",1
"6765","with","and","i",1
"6766","and","i","get",1
"6767","i","get","to",1
"6768","waterbending","pperiod","everyone's",1
"6769","pperiod","everyone's","happy",1
"6770","everyone's","happy","eexclamation",1
"6771","happy","eexclamation","eend",1
"6772","but","you're","never",1
"6773","you're","never","happy",1
"6774","never","happy","pperiod",1
"6775","happy","pperiod","come",1
"6776","sstart","i","got",1
"6777","that","wasn't","me",1
"6778","wasn't","me","pperiod",1
"6779","sstart","yes","ddash",1
"6780","yes","ddash","please",1
"6781","ddash","please","eexclamation",1
"6782","sstart","fine","pperiod",1
"6783","no","eexclamation","no",1
"6784","eexclamation","no","way",1
"6785","no","way","am",1
"6786","way","am","i",1
"6787","am","i","apologizing",1
"6788","i","apologizing","to",1
"6789","apologizing","to","a",1
"6790","to","a","sour",1
"6791","a","sour","old",1
"6792","sour","old","man",1
"6793","old","man","like",1
"6794","man","like","you",1
"6795","like","you","eexclamation",1
"6796","i'll","be","outside",1
"6797","be","outside","ddash",1
"6798","outside","ddash","if",1
"6799","ddash","if","you're",1
"6800","if","you're","man",1
"6801","you're","man","enough",1
"6802","man","enough","to",1
"6803","enough","to","fight",1
"6804","to","fight","me",1
"6805","fight","me","eexclamation",1
"6806","know","eexclamation","i",1
"6807","don't","care","eexclamation",1
"6808","care","eexclamation","eend",1
"6809","i'm","not","doing",1
"6810","not","doing","it",1
"6811","doing","it","for",1
"6812","it","for","you",1
"6813","you","eexclamation","someone",1
"6814","eexclamation","someone","needs",1
"6815","someone","needs","to",1
"6816","needs","to","slap",1
"6817","to","slap","some",1
"6818","slap","some","sense",1
"6819","some","sense","into",1
"6820","sense","into","that",1
"6821","into","that","guy",1
"6822","that","guy","eexclamation",1
"6823","guy","eexclamation","eend",1
"6824","ccomma","you","decided",1
"6825","you","decided","to",1
"6826","decided","to","show",1
"6827","to","show","up",1
"6828","show","up","qquestion",1
"6829","up","qquestion","aren't",1
"6830","aren't","you","gonna",1
"6831","you","gonna","fight",1
"6832","gonna","fight","qquestion",1
"6833","fight","qquestion","eend",1
"6834","you","can't","knock",1
"6835","can't","knock","me",1
"6836","knock","me","down",1
"6837","me","down","eexclamation",1
"6838","sstart","but","you",1
"6839","you","still","won't",1
"6840","still","won't","teach",1
"6841","teach","me","ccomma",1
"6842","me","ccomma","will",1
"6843","ccomma","will","you",1
"6844","will","you","qquestion",1
"6845","sstart","come","back",1
"6846","come","back","here",1
"6847","back","here","eexclamation",1
"6848","eexclamation","i'm","not",1
"6849","i'm","not","finished",1
"6850","not","finished","yet",1
"6851","finished","yet","eexclamation",1
"6852","yet","eexclamation","eend",1
"6853","sstart","no","it's",1
"6854","no","it's","not",1
"6855","it's","not","ccomma",1
"6856","not","ccomma","it's",1
"6857","ccomma","it's","mine",1
"6858","it's","mine","eexclamation",1
"6859","mine","eexclamation","give",1
"6860","eexclamation","give","it",1
"6861","give","it","back",1
"6862","it","back","eexclamation",1
"6863","sstart","my","gran",1
"6864","gran","was","supposed",1
"6865","was","supposed","to",1
"6866","to","marry","you",1
"6867","marry","you","qquestion",1
"6868","sstart","but","she",1
"6869","but","she","didn't",1
"6870","she","didn't","love",1
"6871","didn't","love","you",1
"6872","you","ccomma","did",1
"6873","ccomma","did","she",1
"6874","did","she","qquestion",1
"6875","she","qquestion","it",1
"6876","was","an","arranged",1
"6877","an","arranged","marriage",1
"6878","arranged","marriage","pperiod",1
"6879","marriage","pperiod","eend",1
"6880","sstart","sstart","gran",1
"6881","sstart","gran","ddash",1
"6882","ddash","gran","wouldn't",1
"6883","gran","wouldn't","let",1
"6884","wouldn't","let","your",1
"6885","let","your","tribe's",1
"6886","your","tribe's","stupid",1
"6887","tribe's","stupid","customs",1
"6888","stupid","customs","run",1
"6889","customs","run","her",1
"6890","run","her","life",1
"6891","her","life","pperiod",1
"6892","life","pperiod","that's",1
"6893","pperiod","that's","why",1
"6894","that's","why","she",1
"6895","why","she","left",1
"6896","she","left","pperiod",1
"6897","left","pperiod","it",1
"6898","pperiod","it","must",1
"6899","must","have","taken",1
"6900","have","taken","a",1
"6901","taken","a","lot",1
"6902","lot","of","courage",1
"6903","of","courage","pperiod",1
"6904","courage","pperiod","eend",1
"6905","sstart","i've","always",1
"6906","i've","always","noticed",1
"6907","always","noticed","my",1
"6908","noticed","my","waterbending",1
"6909","my","waterbending","is",1
"6910","waterbending","is","stronger",1
"6911","is","stronger","at",1
"6912","stronger","at","night",1
"6913","at","night","pperiod",1
"6914","sstart","the","avatar",1
"6915","the","avatar","is",1
"6916","avatar","is","the",1
"6917","is","the","bridge",1
"6918","the","bridge","between",1
"6919","bridge","between","our",1
"6920","between","our","world",1
"6921","our","world","and",1
"6922","world","and","the",1
"6923","and","the","spirit",1
"6924","world","pperiod","aang",1
"6925","pperiod","aang","can",1
"6926","aang","can","talk",1
"6927","can","talk","to",1
"6928","talk","to","them",1
"6929","to","them","eexclamation",1
"6930","sstart","the","only",1
"6931","the","only","problem",1
"6932","only","problem","is",1
"6933","problem","is","ccomma",1
"6934","is","ccomma","last",1
"6935","ccomma","last","time",1
"6936","last","time","you",1
"6937","time","you","got",1
"6938","you","got","to",1
"6939","got","to","the",1
"6940","to","the","spirit",1
"6941","spirit","world","by",1
"6942","world","by","accident",1
"6943","by","accident","pperiod",1
"6944","accident","pperiod","how",1
"6945","going","to","get",1
"6946","to","get","there",1
"6947","get","there","this",1
"6948","there","this","time",1
"6949","this","time","qquestion",1
"6950","time","qquestion","eend",1
"6951","it's","so","warm",1
"6952","so","warm","here",1
"6953","warm","here","eexclamation",1
"6954","here","eexclamation","how",1
"6955","eexclamation","how","is",1
"6956","sstart","he's","meditating",1
"6957","he's","meditating","ddash",1
"6958","meditating","ddash","trying",1
"6959","ddash","trying","to",1
"6960","trying","to","cross",1
"6961","to","cross","over",1
"6962","cross","over","into",1
"6963","over","into","the",1
"6964","world","pperiod","it",1
"6965","pperiod","it","takes",1
"6966","it","takes","all",1
"6967","takes","all","his",1
"6968","all","his","concentration",1
"6969","his","concentration","pperiod",1
"6970","concentration","pperiod","eend",1
"6971","sstart","he's","crossing",1
"6972","he's","crossing","into",1
"6973","crossing","into","the",1
"6974","world","pperiod","he'll",1
"6975","pperiod","he'll","be",1
"6976","he'll","be","fine",1
"6977","be","fine","as",1
"6978","fine","as","long",1
"6979","as","long","as",1
"6980","long","as","we",1
"6981","as","we","don't",1
"6982","we","don't","move",1
"6983","don't","move","his",1
"6984","move","his","body",1
"6985","his","body","pperiod",1
"6986","body","pperiod","that's",1
"6987","pperiod","that's","his",1
"6988","that's","his","way",1
"6989","his","way","back",1
"6990","way","back","to",1
"6991","to","the","physical",1
"6992","the","physical","world",1
"6993","physical","world","pperiod",1
"6994","ccomma","he's","my",1
"6995","he's","my","friend",1
"6996","my","friend","pperiod",1
"6997","friend","pperiod","i'm",1
"6998","pperiod","i'm","perfectly",1
"6999","i'm","perfectly","capable",1
"7000","perfectly","capable","of",1
"7001","capable","of","protecting",1
"7002","of","protecting","him",1
"7003","protecting","him","pperiod",1
"7004","sstart","he","took",1
"7005","he","took","aang",1
"7006","took","aang","pperiod",1
"7007","pperiod","he","took",1
"7008","he","took","him",1
"7009","took","him","right",1
"7010","him","right","out",1
"7011","right","out","from",1
"7012","out","from","under",1
"7013","from","under","me",1
"7014","under","me","pperiod",1
"7015","believe","i","lost",1
"7016","i","lost","him",1
"7017","lost","him","pperiod",1
"7018","sstart","it's","all",1
"7019","it's","all","right",1
"7020","right","pperiod","you",1
"7021","pperiod","you","stay",1
"7022","you","stay","here",1
"7023","stay","here","ccomma",1
"7024","here","ccomma","momo",1
"7025","momo","ccomma","in",1
"7026","ccomma","in","case",1
"7027","in","case","aang",1
"7028","case","aang","comes",1
"7029","aang","comes","back",1
"7030","comes","back","pperiod",1
"7031","i'm","not","worried",1
"7032","not","worried","they'll",1
"7033","worried","they'll","get",1
"7034","they'll","get","away",1
"7035","get","away","in",1
"7036","away","in","the",1
"7037","in","the","blizzard",1
"7038","the","blizzard","pperiod",1
"7039","blizzard","pperiod","i'm",1
"7040","pperiod","i'm","worried",1
"7041","i'm","worried","that",1
"7042","worried","that","they",1
"7043","that","they","won't",1
"7044","they","won't","pperiod",1
"7045","won't","pperiod","eend",1
"7046","look","eexclamation","that's",1
"7047","eexclamation","that's","gotta",1
"7048","that's","gotta","be",1
"7049","gotta","be","aang",1
"7050","be","aang","eexclamation",1
"7051","sstart","sstart","trust",1
"7052","sstart","trust","me",1
"7053","trust","me","ccomma",1
"7054","me","ccomma","zuko",1
"7055","ccomma","zuko","ccomma",1
"7056","zuko","ccomma","it's",1
"7057","it's","not","going",1
"7058","to","be","much",1
"7059","be","much","of",1
"7060","of","a","match",1
"7061","a","match","pperiod",1
"7062","match","pperiod","eend",1
"7063","it's","too","late",1
"7064","late","pperiod","it's",1
"7065","pperiod","it's","dead",1
"7066","it's","dead","pperiod",1
"7067","dead","pperiod","eend",1
"7068","aang","qquestion","he",1
"7069","qquestion","he","still",1
"7070","he","still","needs",1
"7071","needs","to","learn",1
"7072","you","too","ccomma",1
"7073","too","ccomma","momo",1
"7074","do","you","wanna",1
"7075","you","wanna","talk",1
"7076","wanna","talk","about",1
"7077","talk","about","it",1
"7078","you","ccomma","master",1
"7079","ccomma","master","pakku",1
"7080","sstart","sstart","say",1
"7081","sstart","say","hi",1
"7082","say","hi","to",1
"7083","hi","to","gran",1
"7084","to","gran","gran",1
"7085","gran","gran","for",1
"7086","gran","for","me",1
"7087","for","me","eexclamation",1
"7088","sstart","sstart","mighty",1
"7089","sstart","mighty","katara",1
"7090","mighty","katara","qquestion",1
"7091","katara","qquestion","i",1
"7092","qquestion","i","like",1
"7093","i","like","that",1
"7094","sstart","aang","still",1
"7095","aang","still","needs",1
"7096","needs","to","master",1
"7097","to","master","all",1
"7098","master","all","four",1
"7099","all","four","elements",1
"7100","four","elements","pperiod",1
"7101","elements","pperiod","eend",1
"7102","no","ccomma","nothing's",1
"7103","ccomma","nothing's","decided",1
"7104","nothing's","decided","pperiod",1
"7105","decided","pperiod","we",1
"7106","pperiod","we","already",1
"7107","we","already","have",1
"7108","already","have","a",1
"7109","have","a","plan",1
"7110","a","plan","pperiod",1
"7111","plan","pperiod","aang's",1
"7112","pperiod","aang's","pursuing",1
"7113","aang's","pursuing","his",1
"7114","pursuing","his","destiny",1
"7115","his","destiny","his",1
"7116","destiny","his","way",1
"7117","his","way","pperiod",1
"7118","no","pperiod","this",1
"7119","this","is","not",1
"7120","is","not","the",1
"7121","not","the","right",1
"7122","the","right","way",1
"7123","right","way","pperiod",1
"7124","there's","a","right",1
"7125","a","right","way",1
"7126","right","way","to",1
"7127","way","to","do",1
"7128","this","pperiod","practice",1
"7129","pperiod","practice","ccomma",1
"7130","practice","ccomma","study",1
"7131","ccomma","study","ccomma",1
"7132","study","ccomma","and",1
"7133","ccomma","and","discipline",1
"7134","and","discipline","pperiod",1
"7135","discipline","pperiod","eend",1
"7136","if","you","two",1
"7137","you","two","meatheads",1
"7138","two","meatheads","want",1
"7139","meatheads","want","to",1
"7140","want","to","throw",1
"7141","to","throw","away",1
"7142","throw","away","everything",1
"7143","away","everything","we've",1
"7144","everything","we've","worked",1
"7145","we've","worked","for",1
"7146","worked","for","ccomma",1
"7147","for","ccomma","fine",1
"7148","ccomma","fine","pperiod",1
"7149","fine","pperiod","go",1
"7150","pperiod","go","ahead",1
"7151","go","ahead","and",1
"7152","ahead","and","glow",1
"7153","and","glow","it",1
"7154","glow","it","up",1
"7155","it","up","eexclamation",1
"7156","sstart","can","we",1
"7157","talk","about","something",1
"7158","about","something","qquestion",1
"7159","do","you","remember",1
"7160","you","remember","when",1
"7161","remember","when","we",1
"7162","air","temple","and",1
"7163","temple","and","you",1
"7164","and","you","found",1
"7165","you","found","monk",1
"7166","found","monk","gyatso's",1
"7167","monk","gyatso's","skeleton",1
"7168","gyatso's","skeleton","qquestion",1
"7169","skeleton","qquestion","it",1
"7170","qquestion","it","must",1
"7171","have","been","so",1
"7172","been","so","horrible",1
"7173","so","horrible","and",1
"7174","horrible","and","traumatic",1
"7175","and","traumatic","for",1
"7176","traumatic","for","you",1
"7177","you","pperiod","i",1
"7178","pperiod","i","saw",1
"7179","i","saw","you",1
"7180","saw","you","get",1
"7181","you","get","so",1
"7182","get","so","upset",1
"7183","so","upset","that",1
"7184","that","you","weren't",1
"7185","you","weren't","even",1
"7186","weren't","even","you",1
"7187","even","you","anymore",1
"7188","you","anymore","pperiod",1
"7189","anymore","pperiod","i'm",1
"7190","i'm","not","saying",1
"7191","not","saying","the",1
"7192","saying","the","avatar",1
"7193","the","avatar","state",1
"7194","avatar","state","doesn't",1
"7195","state","doesn't","have",1
"7196","doesn't","have","incredible",1
"7197","have","incredible","ddash",1
"7198","incredible","ddash","and",1
"7199","ddash","and","helpful",1
"7200","and","helpful","power",1
"7201","helpful","power","pperiod",1
"7202","power","pperiod","but",1
"7203","have","to","understand",1
"7204","to","understand","ccomma",1
"7205","understand","ccomma","for",1
"7206","ccomma","for","the",1
"7207","for","the","people",1
"7208","the","people","who",1
"7209","people","who","love",1
"7210","who","love","you",1
"7211","you","ccomma","watching",1
"7212","ccomma","watching","you",1
"7213","watching","you","be",1
"7214","you","be","in",1
"7215","be","in","that",1
"7216","in","that","much",1
"7217","that","much","rage",1
"7218","much","rage","and",1
"7219","rage","and","pain",1
"7220","and","pain","is",1
"7221","pain","is","really",1
"7222","is","really","scary",1
"7223","really","scary","pperiod",1
"7224","don't","understand","pperiod",1
"7225","i","can't","watch",1
"7226","can't","watch","you",1
"7227","watch","you","do",1
"7228","you","do","this",1
"7229","do","this","to",1
"7230","this","to","yourself",1
"7231","to","yourself","pperiod",1
"7232","yourself","pperiod","i'm",1
"7233","i'm","not","coming",1
"7234","not","coming","tomorrow",1
"7235","coming","tomorrow","pperiod",1
"7236","tomorrow","pperiod","goodnight",1
"7237","sstart","i","wonder",1
"7238","i","wonder","what",1
"7239","wonder","what","crazy",1
"7240","what","crazy","thing",1
"7241","crazy","thing","they're",1
"7242","thing","they're","trying",1
"7243","they're","trying","now",1
"7244","trying","now","pperiod",1
"7245","now","pperiod","maybe",1
"7246","should","just","make",1
"7247","just","make","sure",1
"7248","make","sure","aang's",1
"7249","sure","aang's","okay",1
"7250","aang's","okay","pperiod",1
"7251","sstart","what's","going",1
"7252","on","qquestion","eend",1
"7253","aaahhh","eexclamation","i",1
"7254","eexclamation","i","can't",1
"7255","i","can't","move",1
"7256","can't","move","eexclamation",1
"7257","aaahhh","eexclamation","eend",1
"7258","ccomma","i'm","sinking",1
"7259","i'm","sinking","eexclamation",1
"7260","sinking","eexclamation","eend",1
"7261","aaahhh","eexclamation","please",1
"7262","eexclamation","please","eexclamation",1
"7263","we're","all","set",1
"7264","all","set","pperiod",1
"7265","set","pperiod","eend",1
"7266","sstart","what","ccomma",1
"7267","what","ccomma","like",1
"7268","ccomma","like","you're",1
"7269","like","you're","ready",1
"7270","you're","ready","to",1
"7271","to","go","right",1
"7272","go","right","now",1
"7273","now","ccomma","naked",1
"7274","ccomma","naked","guy",1
"7275","naked","guy","qquestion",1
"7276","guy","qquestion","eend",1
"7277","right","pperiod","let",1
"7278","me","see","your",1
"7279","see","your","stance",1
"7280","your","stance","pperiod",1
"7281","stance","pperiod","your",1
"7282","pperiod","your","arms",1
"7283","your","arms","are",1
"7284","arms","are","too",1
"7285","are","too","far",1
"7286","too","far","apart",1
"7287","far","apart","pperiod",1
"7288","apart","pperiod","see",1
"7289","see","ccomma","if",1
"7290","if","you","move",1
"7291","you","move","them",1
"7292","move","them","closer",1
"7293","them","closer","together",1
"7294","closer","together","you",1
"7295","together","you","protect",1
"7296","you","protect","your",1
"7297","protect","your","center",1
"7298","your","center","pperiod",1
"7299","center","pperiod","you",1
"7300","pperiod","you","got",1
"7301","you","got","it",1
"7302","okay","ccomma","let's",1
"7303","ccomma","let's","see",1
"7304","let's","see","what",1
"7305","see","what","you",1
"7306","what","you","got",1
"7307","you","got","pperiod",1
"7308","got","pperiod","eend",1
"7309","sstart","you","make",1
"7310","you","make","a",1
"7311","make","a","fine",1
"7312","a","fine","octopus",1
"7313","fine","octopus","ccomma",1
"7314","octopus","ccomma","pupil",1
"7315","ccomma","pupil","aang",1
"7316","pupil","aang","pperiod",1
"7317","we're","not","river",1
"7318","not","river","people",1
"7319","river","people","pperiod",1
"7320","sstart","sokka's","right",1
"7321","sokka's","right","pperiod",1
"7322","right","pperiod","we",1
"7323","to","find","king",1
"7324","find","king","bumi",1
"7325","king","bumi","so",1
"7326","bumi","so","aang",1
"7327","so","aang","can",1
"7328","aang","can","learn",1
"7329","can","learn","earthbending",1
"7330","learn","earthbending","somewhere",1
"7331","earthbending","somewhere","safe",1
"7332","somewhere","safe","pperiod",1
"7333","is","this","real",1
"7334","this","real","or",1
"7335","real","or","a",1
"7336","or","a","legend",1
"7337","a","legend","qquestion",1
"7338","legend","qquestion","eend",1
"7339","sstart","that's","no",1
"7340","that's","no","campfire",1
"7341","no","campfire","ccomma",1
"7342","campfire","ccomma","moku",1
"7343","ccomma","moku","pperiod",1
"7344","moku","pperiod","eend",1
"7345","okay","ccomma","appa",1
"7346","appa","pperiod","we'll",1
"7347","pperiod","we'll","be",1
"7348","we'll","be","fine",1
"7349","be","fine","pperiod",1
"7350","fine","pperiod","i",1
"7351","i","hope","pperiod",1
"7352","sokka","ccomma","this",1
"7353","is","the","tenth",1
"7354","the","tenth","dead",1
"7355","tenth","dead","end",1
"7356","dead","end","you've",1
"7357","end","you've","led",1
"7358","you've","led","us",1
"7359","led","us","to",1
"7360","us","to","pperiod",1
"7361","sstart","everyone","be",1
